target_id,target_type,target_speed,first_detection_time,assignment_delay,search_success,search_duration_s,tracking_duration_s,loss_events,reacquisition_events,tracking_accuracy,avg_localization_error,assigned_uav,final_status
0,static,0.0,170.09999999999462,0.0,True,0.09999999999999432,10.099999999999426,0,0,0.7,0.0,6,completed
1,static,0.0,,,False,0.0,0.0,0,0,0.0,0.0,,undiscovered
2,static,0.0,226.8999999999914,0.0,True,0.09999999999999432,10.099999999999426,0,0,1.0,0.0,5,completed
3,static,0.0,110.499999999998,0.0,True,0.09999999999999432,10.099999999999426,0,0,1.0,0.0,7,completed
4,static,0.0,93.89999999999894,0.0,True,0.09999999999999432,10.099999999999426,0,0,1.0,0.0,4,completed
5,static,0.0,147.4999999999959,0.0,True,0.09999999999999432,10.099999999999426,0,0,1.0,0.0,2,completed
6,static,0.0,106.8999999999982,0.0,True,0.09999999999999432,10.099999999999426,0,0,1.0,0.0,8,completed
7,static,0.0,188.49999999999358,0.0,True,0.09999999999999432,10.099999999999426,0,0,1.0,0.0,9,completed
