time_s,explored_fraction
0.0,0.0
0.1,0.09200283085633404
0.2,0.09341825902335456
0.3,0.09365416371785798
0.4,0.09554140127388536
0.5,0.09695682944090588
0.6,0.0983722576079264
0.7,0.09931587638594008
0.8,0.1007313045529606
0.9,0.10285444680349139
1.0,0.10332625619249823
1.1,0.1052134937485256
1.2,0.10686482661004953
1.3,0.1075725406935598
1.4,0.10804435008256665
1.5,0.10945977824958716
1.6,0.11158292050011795
1.7,0.11276244397263506
1.8,0.11417787213965558
1.9,0.1155933003066761
2.0,0.11677282377919321
2.1,0.11748053786270347
2.2,0.1179523472517103
2.3,0.11889596602972399
2.4,0.12031139419674451
2.5,0.12101910828025478
2.6,0.12219863175277187
2.7,0.12384996461429583
2.8,0.1257372021703232
2.9,0.12668082094833688
3.0,0.12786034442085398
3.1,0.12833215380986082
3.2,0.12856805850436423
3.3,0.12974758197688133
3.4,0.13092710544939845
3.5,0.1318707242274121
3.6,0.1328143430054258
3.7,0.13352205708893608
3.8,0.13470158056145318
3.9,0.13540929464496343
4.0,0.13635291342297712
4.1,0.13776834158999765
4.2,0.1387119603680113
4.3,0.13894786506251475
4.4,0.13989148384052844
4.5,0.14177872139655578
4.6,0.14295824486907288
4.7,0.14390186364708657
4.8,0.14437367303609341
4.9,0.14578910120311395
5.0,0.14673271998112764
5.1,0.14791224345364473
5.2,0.14885586223165842
5.3,0.14909176692616183
5.4,0.15050719509318236
5.5,0.15192262326020287
5.6,0.15286624203821655
5.7,0.15404576551073365
5.8,0.15475347959424393
5.9,0.15569709837225762
6.0,0.15640481245576787
6.1,0.1578202406227884
6.2,0.15876385940080207
6.3,0.15970747817881575
6.4,0.1601792875678226
6.5,0.16065109695682944
6.6,0.16230242981835338
6.7,0.16348195329087048
6.8,0.16442557206888417
6.9,0.16536919084689786
7.0,0.16631280962491155
7.1,0.1682000471809389
7.2,0.16961547534795943
7.3,0.17150271290398678
7.4,0.17221042698749706
7.5,0.1740976645435244
7.6,0.1750412833215381
7.7,0.17669261618306203
7.8,0.17834394904458598
7.9,0.18023118660061335
8.0,0.18023118660061335
8.1,0.1818825194621373
8.2,0.18329794762915783
8.3,0.18494928049068177
8.4,0.18589289926869546
8.5,0.1877801368247228
8.6,0.18966737438075018
