time_s,explored_fraction
0.0,0.0
0.1,0.10176263219741481
0.2,0.10293772032902468
0.3,0.10434782608695652
0.4,0.1055229142185664
0.5,0.10716803760282022
0.6,0.10881316098707403
0.7,0.11045828437132785
0.8,0.11210340775558167
0.9,0.11327849588719154
1.0,0.11445358401880142
1.1,0.11609870740305522
1.2,0.118213866039953
1.3,0.11985898942420682
1.4,0.12173913043478261
1.5,0.12291421856639248
1.6,0.1252643948296122
1.7,0.12761457109283197
1.8,0.12925969447708577
1.9,0.1309048178613396
2.0,0.13231492361927144
2.1,0.1337250293772033
2.2,0.13490011750881317
2.3,0.13701527614571093
2.4,0.13866039952996476
2.5,0.14007050528789658
2.6,0.14124559341950646
2.7,0.14218566392479437
2.8,0.1445358401880141
2.9,0.14618096357226792
3.0,0.1482961222091657
3.1,0.15041128084606345
3.2,0.15229142185663924
3.3,0.154406580493537
3.4,0.15534665099882491
3.5,0.1565217391304348
3.6,0.1584018801410106
3.7,0.1591069330199765
3.8,0.16028202115158638
3.9,0.1609870740305523
4.0,0.1626321974148061
4.1,0.16333725029377202
4.2,0.16404230317273796
4.3,0.16474735605170387
4.4,0.1663924794359577
4.5,0.16662749706227967
4.6,0.1689776733254994
4.7,0.17132784958871916
4.8,0.17203290246768507
4.9,0.17297297297297298
5.0,0.17391304347826086
5.1,0.17508813160987075
5.2,0.17579318448883666
5.3,0.1764982373678026
5.4,0.1772032902467685
5.5,0.17814336075205642
5.6,0.1790834312573443
5.7,0.18025851938895418
5.8,0.18049353701527615
5.9,0.181668625146886
6.0,0.1826086956521739
6.1,0.18354876615746182
6.2,0.18495887191539365
6.3,0.18660399529964747
6.4,0.1870740305522914
6.5,0.18777908343125735
6.6,0.18848413631022326
6.7,0.1891891891891892
6.8,0.19012925969447708
6.9,0.19130434782608696
7.0,0.19247943595769682
7.1,0.1936545240893067
7.2,0.19482961222091658
7.3,0.19600470035252643
7.4,0.19600470035252643
7.5,0.19694477085781434
7.6,0.19741480611045828
7.7,0.19811985898942422
7.8,0.1990599294947121
7.9,0.19952996474735604
8.0,0.20070505287896592
8.1,0.20258519388954171
8.2,0.20352526439482962
8.3,0.20423031727379554
8.4,0.20470035252643948
8.5,0.20611045828437133
8.6,0.20658049353701527
8.7,0.20752056404230318
8.8,0.20869565217391303
8.9,0.20940070505287897
9.0,0.21034077555816685
9.1,0.21198589894242068
9.2,0.21292596944770859
9.3,0.21410105757931844
9.4,0.2155111633372503
9.5,0.21692126909518214
9.6,0.21856639247943596
9.7,0.21950646298472384
9.8,0.2199764982373678
9.9,0.22044653349001175
10.0,0.22256169212690952
10.1,0.2237367802585194
10.2,0.2244418331374853
10.3,0.22585193889541716
10.4,0.227262044653349
10.5,0.2291421856639248
10.6,0.23008225616921268
10.7,0.23125734430082256
10.8,0.23313748531139836
10.9,0.23431257344300824
11.0,0.2354876615746181
11.1,0.236427732079906
11.2,0.23783783783783785
11.3,0.2390129259694477
11.4,0.24159811985898944
11.5,0.24253819036427732
11.6,0.24394829612220917
11.7,0.24488836662749705
11.8,0.24700352526439484
11.9,0.2481786133960047
12.0,0.24958871915393654
12.1,0.24982373678025852
12.2,0.2519388954171563
