time_s,explored_fraction
0.0,0.0
0.1,0.10415682569674067
0.2,0.10604629192253189
0.3,0.10722720831365139
0.4,0.1076995748700992
0.5,0.10911667453944261
0.6,0.10982522437411431
0.7,0.11100614076523382
0.8,0.11195087387812942
0.9,0.11265942371280113
1.0,0.11431270666036844
1.1,0.11572980632971186
1.2,0.11643835616438356
1.3,0.11856400566839868
1.4,0.12021728861596599
1.5,0.1218705715635333
1.6,0.12399622106754841
1.7,0.12470477090222012
1.8,0.12683042040623524
1.9,0.12777515351913085
2.0,0.12824752007557866
2.1,0.13084553613604158
2.2,0.13226263580538497
2.3,0.1341521020311762
2.4,0.1353330184222957
2.5,0.136986301369863
2.6,0.13840340103920643
2.7,0.14076523382144543
2.8,0.14218233349078885
2.9,0.14336324988190835
3.0,0.14596126594237127
3.1,0.1485592820028342
3.2,0.14974019839395372
3.3,0.15257439773264053
3.4,0.15328294756731223
3.5,0.15422768068020784
3.6,0.15564478034955126
3.7,0.15729806329711857
3.8,0.158715162966462
3.9,0.16131317902692488
4.0,0.1627302786962683
4.1,0.1643835616438356
4.2,0.16556447803495514
4.3,0.16721776098252245
4.4,0.16863486065186584
4.5,0.16981577704298537
4.6,0.17170524326877656
4.7,0.17335852621634387
4.8,0.175484175720359
4.9,0.1769012753897024
5.0,0.17784600850259802
5.1,0.17926310817194144
5.2,0.18044402456306094
5.3,0.18162494095418044
5.4,0.18280585734529994
5.5,0.18351440717997167
5.6,0.18493150684931506
5.7,0.18540387340576286
5.8,0.1872933396315541
5.9,0.1882380727444497
6.0,0.1901275389702409
6.1,0.1913084553613604
6.2,0.19296173830892774
6.3,0.19437883797827113
6.4,0.19626830420406235
6.5,0.19721303731695797
6.6,0.19839395370807747
6.7,0.19957487009919697
6.8,0.2009919697685404
6.9,0.2021728861596599
7.0,0.2028814359943316
7.1,0.20453471894189892
7.2,0.2054794520547945
7.3,0.20666036844591404
7.4,0.20831365139348135
7.5,0.20996693434104866
7.6,0.21091166745394427
7.7,0.21232876712328766
7.8,0.21303731695795938
7.9,0.21445441662730277
8.0,0.2156353330184223
8.1,0.2170524326877657
8.2,0.21870571563533303
8.3,0.21965044874822862
8.4,0.22059518186112423
8.5,0.22224846480869154
8.6,0.22413793103448276
8.7,0.22555503070382618
8.8,0.2272083136513935
8.9,0.2276806802078413
9.0,0.22862541332073688
9.1,0.2309872461029759
9.2,0.23145961265942372
9.3,0.23334907888521492
9.4,0.23429381199811053
9.5,0.23547472838923003
9.6,0.23689182805857345
9.7,0.23925366084081248
9.8,0.24067076051015587
9.9,0.2418516769012754
10.0,0.2435049598488427
10.1,0.2444496929617383
10.2,0.2465753424657534
10.3,0.24704770902220122
10.4,0.24752007557864902
10.5,0.24870099196976855
10.6,0.24940954180444025
10.7,0.250118091639112
10.8,0.2522437411431271
10.9,0.25389702409069437
11.0,0.25507794048181387
11.1,0.2569674067076051
11.2,0.2583845063769485
11.3,0.25956542276806804
11.4,0.2605101558809636
11.5,0.2614548889938592
11.6,0.26310817194142655
11.7,0.26428908833254605
11.8,0.2661785545583373
11.9,0.26783183750590456
12.0,0.26877657061880017
12.1,0.2704298535663675
12.2,0.27113840340103923
12.3,0.2725555030703826
12.4,0.2749173358526216
12.5,0.27586206896551724
12.6,0.2775153519130846
12.7,0.27893245158242796
12.8,0.28011336797354747
12.9,0.2805857345299953
13.0,0.28247520075578647
13.1,0.283656117146906
13.2,0.28601794992914503
13.3,0.2876712328767123
13.4,0.2900330656589514
13.5,0.29168634860651865
13.6,0.2935758148323099
13.7,0.29404818138875766
13.8,0.29499291450165327
13.9,0.2954652810581011
14.0,0.2966461974492206
14.1,0.29853566367501183
14.2,0.29971658006613133
14.3,0.30066131317902695
14.4,0.30207841284837034
14.5,0.30420406235238545
14.6,0.30514879546528106
14.7,0.3060935285781767
14.8,0.3070382616910723
14.9,0.30869154463863957
15.0,0.3091639111950874
15.1,0.310108644307983
15.2,0.3112895606991025
15.3,0.31223429381199813
15.4,0.3129428436466698
15.5,0.31530467642890886
15.6,0.31695795937647614
15.7,0.31813887576759564
15.8,0.3195559754369391
15.9,0.3207368918280586
16.0,0.3216816249409542
16.1,0.32239017477562587
16.2,0.3230987246102976
16.3,0.3238072744449693
16.4,0.32475200755786493
16.5,0.32687765706188004
16.6,0.32829475673122344
16.7,0.3297118564005668
16.8,0.33065658951346244
16.9,0.33136513934813416
17.0,0.33160132262635805
17.1,0.33207368918280583
17.2,0.33396315540859706
17.3,0.33490788852149267
17.4,0.3356164383561644
17.5,0.33656117146906
17.6,0.3382144544166273
17.7,0.338923004251299
17.8,0.34081247047709023
17.9,0.3422295701464336
18.0,0.34341048653755313
18.1,0.34459140292867263
18.2,0.34529995276334435
18.3,0.3460085025980161
18.4,0.3469532357109117
18.5,0.34742560226735947
18.6,0.3490788852149268
18.7,0.3495512517713746
18.8,0.3514407179971658
18.9,0.35333018422295703
19.0,0.35451110061407654
19.1,0.35569201700519604
19.2,0.35663675011809165
19.3,0.3585262163438829
19.4,0.36136041568256966
19.5,0.36230514879546527
19.6,0.3627775153519131
19.7,0.3637222484648087
19.8,0.3651393481341521
19.9,0.3665564478034955
20.0,0.36820973075106284
20.1,0.36939064714218234
20.2,0.3710439300897496
20.3,0.37151629664619745
20.4,0.37151629664619745
20.5,0.3731695795937648
20.6,0.37482286254133207
20.7,0.3755314123760038
20.8,0.3769485120453472
20.9,0.3781294284364667
21.0,0.3786017949929145
21.1,0.3790741615493623
21.2,0.379782711384034
21.3,0.3814359943316013
21.4,0.382144544166273
21.5,0.38285309400094475
21.6,0.38427019367028814
21.7,0.38545111006140764
21.8,0.3859234766178555
21.9,0.387104393008975
22.0,0.3880491261218706
22.1,0.38875767595654226
22.2,0.389466225791214
22.3,0.3906471421823335
22.4,0.3915918752952291
22.5,0.3923004251299008
22.6,0.3934813415210203
22.7,0.39442607463391594
