time_s,explored_fraction
0.0,0.0
0.1,0.062042934654399626
0.2,0.06322245812691672
0.3,0.06463788629393726
0.4,0.06558150507195093
0.5,0.06652512384996462
0.6,0.06723283793347487
0.7,0.06888417079499883
0.8,0.07029959896201934
0.9,0.07124321774003303
1.0,0.07218683651804671
1.1,0.0731304552960604
1.2,0.07430997876857749
1.3,0.07478178815758434
1.4,0.07572540693559802
1.5,0.07784854918612881
1.6,0.07949988204765275
1.7,0.08115121490917669
1.8,0.08185892899268696
1.9,0.08185892899268696
2.0,0.0835102618542109
2.1,0.08492569002123142
2.2,0.08563340410474168
2.3,0.08728473696626562
2.4,0.08893606982778958
2.5,0.08987968860580325
2.6,0.09105921207832036
2.7,0.0927105449398443
2.8,0.09365416371785798
2.9,0.0938900684123614
3.0,0.09506959188487851
3.1,0.09577730596838877
3.2,0.09813635291342297
3.3,0.09931587638594008
3.4,0.10002359046945034
3.5,0.10096720924746402
3.6,0.10167492333097429
3.7,0.10309035149799481
3.8,0.10497758905402217
3.9,0.10568530313753244
4.0,0.10615711252653928
4.1,0.10733663599905638
4.2,0.10851615947157349
4.3,0.10898796886058032
4.4,0.10969568294409059
4.5,0.11063930172210427
4.6,0.11158292050011795
4.7,0.11181882519462137
4.8,0.11276244397263506
4.9,0.11464968152866242
5.0,0.11512149091766927
5.1,0.11606510969568294
5.2,0.11677282377919321
5.3,0.11724463316820005
5.4,0.11913187072422741
5.5,0.11960368011323426
5.6,0.12078320358575136
5.7,0.12172682236376504
5.8,0.12219863175277187
5.9,0.12267044114177872
6.0,0.12361405991979241
6.1,0.12432177400330266
6.2,0.12550129747581976
6.3,0.12620901155933004
6.4,0.12668082094833688
6.5,0.12809624911535739
6.6,0.12880396319886767
6.7,0.1292757725878745
6.8,0.13021939136588817
6.9,0.13092710544939845
7.0,0.1316348195329087
7.1,0.13305024769992924
7.2,0.13399386647794292
7.3,0.13540929464496343
7.4,0.13658881811748053
7.5,0.13706062750648737
7.6,0.1382401509790045
7.7,0.13989148384052844
7.8,0.1408351026185421
7.9,0.14177872139655578
8.0,0.14248643548006606
8.1,0.14366595895258316
8.2,0.14578910120311395
8.3,0.1474404340646379
8.4,0.14791224345364473
8.5,0.14861995753715498
8.6,0.14956357631516867
8.7,0.15074309978768577
8.8,0.15145081387119605
8.9,0.1523944326492097
9.0,0.15310214673272
9.1,0.15593300306676103
9.2,0.15640481245576787
9.3,0.15734843123378156
9.4,0.1578202406227884
9.5,0.15876385940080207
9.6,0.1592356687898089
9.7,0.15947157348431235
9.8,0.16088700165133285
9.9,0.16206652512384997
10.0,0.16277423920736023
10.1,0.16418966737438076
10.2,0.16536919084689786
10.3,0.1660769049304081
10.4,0.1667846190139184
10.5,0.1672564284029252
10.6,0.16749233309742864
10.7,0.16867185656994574
10.8,0.16985138004246284
10.9,0.17055909412597312
11.0,0.17126680820948337
11.1,0.17221042698749706
11.2,0.1726822363765039
11.3,0.1729181410710073
11.4,0.17315404576551074
11.5,0.173861759849021
11.6,0.1740976645435244
11.7,0.17527718801604153
11.8,0.17551309271054494
11.9,0.1762208067940552
12.0,0.17740033026657231
12.1,0.17810804435008257
12.2,0.17928756782259966
12.3,0.18023118660061335
12.4,0.18141071007313045
12.5,0.1818825194621373
12.6,0.18211842415664073
12.7,0.18259023354564755
12.8,0.1830620429346544
12.9,0.18376975701816467
13.0,0.18400566171266808
13.1,0.18494928049068177
13.2,0.1854210898796886
13.3,0.18683651804670912
13.4,0.1875442321302194
13.5,0.18825194621372965
13.6,0.18966737438075018
13.7,0.1899032790752536
13.8,0.19061099315876387
13.9,0.1910828025477707
14.0,0.19155461193677753
14.1,0.19155461193677753
14.2,0.19202642132578437
14.3,0.19297004010379806
14.4,0.19367775418730832
14.5,0.194621372965322
14.6,0.19603680113234254
14.7,0.19650861052134938
14.8,0.19721632460485963
14.9,0.19768813399386648
15.0,0.19839584807737673
15.1,0.19933946685539042
15.2,0.19981127624439726
15.3,0.2002830856334041
15.4,0.2014626091059212
15.5,0.2024062278839349
15.6,0.20287803727294174
15.7,0.203585751356452
15.8,0.20429346543996227
15.9,0.20476527482896908
16.0,0.20688841707949987
16.1,0.2071243217740033
16.2,0.20783203585751356
16.3,0.20901155933003066
16.4,0.2104269874970512
16.5,0.21089879688605803
16.6,0.21160651096956828
16.7,0.21207832035857513
16.8,0.21372965322009907
16.9,0.21372965322009907
17.0,0.21443736730360935
17.1,0.21561689077612645
17.2,0.21703231894314698
17.3,0.21774003302665723
17.4,0.21868365180467092
17.5,0.21939136588818117
17.6,0.22009907997169142
17.7,0.2210426987497051
17.8,0.22127860344420855
17.9,0.22151450813871196
18.0,0.22245812691672565
18.1,0.22363765038924274
18.2,0.22387355508374618
18.3,0.22481717386175984
18.4,0.22528898325076668
18.5,0.22599669733427696
18.6,0.22694031611229062
18.7,0.22741212550129747
18.8,0.22811983958480775
18.9,0.22835574427931116
19.0,0.2290634583628214
19.1,0.23047888652984194
19.2,0.2309506959188488
19.3,0.23260202878037273
19.4,0.23354564755838642
19.5,0.2344892663364001
19.6,0.23519698041991036
19.7,0.2359046945034206
19.8,0.23614059919792404
19.9,0.2368483132814343
20.0,0.23826374144845483
20.1,0.23944326492097193
20.2,0.24109459778249587
20.3,0.2415664071715027
20.4,0.24298183533852324
20.5,0.24321774003302665
20.6,0.24463316820004719
20.7,0.24604859636706772
20.8,0.24652040575607453
20.9,0.24722811983958481
21.0,0.2481717386175985
21.1,0.24911535739561216
21.2,0.2500589761736259
21.3,0.251238499646143
21.4,0.2524180231186601
21.5,0.2531257372021703
21.6,0.25359754659117717
21.7,0.25430526067468745
21.8,0.25454116536919086
21.9,0.25595659353621136
22.0,0.25690021231422505
22.1,0.25831564048124556
22.2,0.25902335456475584
22.3,0.2597310686482661
22.4,0.2606746874262798
22.5,0.2618542108987969
22.6,0.2620901155933003
22.7,0.263033734371314
22.8,0.2642132578438311
22.9,0.2644491625383345
23.0,0.2653927813163482
23.1,0.26610049539985847
23.2,0.2665723047888653
23.3,0.267515923566879
23.4,0.2677518282613824
23.5,0.26798773295588585
23.6,0.26845954234489267
23.7,0.2686954470393961
23.8,0.26963906581740976
23.9,0.26987497051191317
24.0,0.27058268459542345
