time_s,explored_fraction
0.0,0.0
0.1,0.1017428167687235
0.2,0.10268487988695242
0.3,0.10362694300518134
0.4,0.10692416391898257
0.5,0.10857277437588318
0.6,0.1095148374941121
0.7,0.11116344795101271
0.8,0.11210551106924165
0.9,0.11375412152614225
1.0,0.11469618464437117
1.1,0.11634479510127178
1.2,0.11705134243994347
1.3,0.11822892133772962
1.4,0.12011304757418748
1.5,0.12176165803108809
1.6,0.1234102684879887
1.7,0.12435233160621761
1.8,0.12552991050400378
1.9,0.1267074894017899
2.0,0.12788506829957608
2.1,0.13000471031559113
2.2,0.131888836552049
2.3,0.13306641544983513
2.4,0.13471502590673576
2.5,0.1365991521431936
2.6,0.13918982571832314
2.7,0.1413094677343382
2.8,0.1420160150730099
2.9,0.14342910975035328
3.0,0.1460197833254828
3.1,0.1474328780028262
3.2,0.14884597268016958
3.3,0.15025906735751296
3.4,0.15120113047574188
3.5,0.15261422515308526
3.6,0.15402731983042864
3.7,0.15473386716910034
3.8,0.15614696184644372
3.9,0.15708902496467264
4.0,0.15803108808290156
4.1,0.1592086669806877
4.2,0.16062176165803108
4.3,0.1622703721149317
4.4,0.16391898257183232
4.5,0.1653320772491757
4.6,0.16650965614696184
4.7,0.16792275082430522
4.8,0.16839378238341968
4.9,0.1700423928403203
5.0,0.17027790861987754
5.1,0.170748940178992
5.2,0.17192651907677814
5.3,0.17263306641544984
5.4,0.17428167687235044
5.5,0.1754592557701366
5.6,0.17687235044747998
5.7,0.17734338200659444
5.8,0.17804992934526614
5.9,0.17922750824305228
6.0,0.17946302402260952
6.1,0.18111163447951012
6.2,0.18181818181818182
6.3,0.18299576071596796
6.4,0.18464437117286858
6.5,0.1855864342910975
6.6,0.18605746585021196
6.7,0.18676401318888367
6.8,0.18676401318888367
6.9,0.1879415920866698
7.0,0.18888365520489872
7.1,0.18959020254357042
7.2,0.19053226566179934
7.3,0.19123881300047102
7.4,0.19194536033914272
7.5,0.19241639189825718
7.6,0.1933584550164861
7.7,0.19359397079604335
7.8,0.19382948657560056
7.9,0.19430051813471502
8.0,0.19547809703250119
8.1,0.19618464437117286
8.2,0.1964201601507301
8.3,0.19689119170984457
8.4,0.1980687706076307
8.5,0.19853980216674516
8.6,0.19901083372585962
8.7,0.20018841262364578
8.8,0.20018841262364578
8.9,0.20065944418276024
9.0,0.2018370230805464
9.1,0.20254357041921808
9.2,0.20277908619877533
9.3,0.2041921808761187
9.4,0.20513424399434763
9.5,0.2058407913330193
9.6,0.20631182289213376
9.7,0.20796043334903438
9.8,0.20819594912859163
9.9,0.20913801224682055
