time_s,explored_fraction
0.0,0.0
0.1,0.10843091334894614
0.2,0.11030444964871194
0.3,0.11100702576112412
0.4,0.11124121779859485
0.5,0.11241217798594848
0.6,0.11475409836065574
0.7,0.11592505854800937
0.8,0.11733021077283372
0.9,0.11826697892271663
1.0,0.11896955503512881
1.1,0.12060889929742388
1.2,0.12131147540983607
1.3,0.12177985948477751
1.4,0.1224824355971897
1.5,0.1234192037470726
1.6,0.12576112412177987
1.7,0.12622950819672132
1.8,0.12763466042154567
1.9,0.12857142857142856
2.0,0.12927400468384076
2.1,0.13138173302107728
2.2,0.1323185011709602
2.3,0.13348946135831383
2.4,0.13442622950819672
2.5,0.1360655737704918
2.6,0.13723653395784544
2.7,0.13840749414519907
2.8,0.1398126463700234
2.9,0.14098360655737704
3.0,0.14192037470725996
3.1,0.14355971896955502
3.2,0.14543325526932085
3.3,0.14613583138173303
3.4,0.14660421545667449
3.5,0.1477751756440281
3.6,0.14918032786885246
3.7,0.1503512880562061
3.8,0.15128805620608898
3.9,0.1522248243559719
4.0,0.15269320843091336
4.1,0.15433255269320842
4.2,0.15503512880562062
4.3,0.15550351288056205
4.4,0.15667447306791568
4.5,0.15737704918032788
4.6,0.1578454332552693
4.7,0.1592505854800937
4.8,0.15995316159250586
4.9,0.16042154566744732
5.0,0.16159250585480095
5.1,0.16276346604215455
5.2,0.16393442622950818
5.3,0.16463700234192039
5.4,0.16580796252927402
5.5,0.16697892271662765
5.6,0.1686182669789227
5.7,0.16955503512880563
5.8,0.16978922716627634
5.9,0.17072599531615926
6.0,0.17142857142857143
6.1,0.17236533957845435
6.2,0.1740046838407494
6.3,0.17470725995316158
6.4,0.1756440281030445
6.5,0.17681498829039813
6.6,0.1775175644028103
6.7,0.17822014051522247
6.8,0.17868852459016393
6.9,0.17962529274004685
7.0,0.18079625292740048
7.1,0.1819672131147541
7.2,0.18313817330210772
7.3,0.1847775175644028
7.4,0.18618266978922718
7.5,0.18711943793911007
7.6,0.18782201405152224
7.7,0.18875878220140516
7.8,0.18969555035128804
7.9,0.19063231850117096
8.0,0.1918032786885246
8.1,0.1920374707259953
8.2,0.19297423887587822
8.3,0.1939110070257611
8.4,0.19508196721311474
8.5,0.19625292740046837
8.6,0.19765807962529275
8.7,0.19882903981264638
8.8,0.19953161592505855
8.9,0.2
9.0,0.20163934426229507
9.1,0.202576112412178
9.2,0.20327868852459016
9.3,0.20421545667447308
9.4,0.2053864168618267
9.5,0.20655737704918034
9.6,0.20749414519906323
9.7,0.20889929742388758
9.8,0.2098360655737705
9.9,0.21030444964871195
10.0,0.21217798594847775
10.1,0.21311475409836064
10.2,0.21428571428571427
10.3,0.21498829039812647
10.4,0.21592505854800936
10.5,0.21686182669789228
10.6,0.21779859484777517
10.7,0.21990632318501172
10.8,0.22107728337236535
10.9,0.22224824355971898
11.0,0.2234192037470726
11.1,0.2243559718969555
11.2,0.22505854800936767
11.3,0.22576112412177987
11.4,0.2269320843091335
11.5,0.2288056206088993
11.6,0.23021077283372365
11.7,0.23091334894613583
11.8,0.23208430913348946
11.9,0.23372365339578455
12.0,0.23442622950819672
12.1,0.23559718969555035
12.2,0.23629976580796253
12.3,0.23723653395784544
12.4,0.2386416861826698
12.5,0.23981264637002342
12.6,0.24098360655737705
12.7,0.24215456674473068
12.8,0.24379391100702577
12.9,0.24473067915690866
