time_s,coverage_pct
27.7,27.497062
27.8,27.544066
27.9,27.591069
28.0,27.591069
28.1,27.614571
28.2,27.638073
28.3,27.73208
28.4,27.755582
28.5,27.755582
28.6,27.755582
28.7,27.802585
28.8,27.849589
28.9,27.896592
29.0,27.967098
29.1,27.990599
29.2,27.990599
29.3,28.037603
29.4,28.037603
29.5,28.108108
29.6,28.108108
29.7,28.13161
29.8,28.155112
29.9,28.178613
30.0,28.225617
30.1,28.225617
30.2,28.249119
30.3,28.249119
30.4,28.27262
30.5,28.296122
30.6,28.296122
30.7,28.319624
30.8,28.319624
30.9,28.366627
31.0,28.366627
31.1,28.366627
31.2,28.366627
31.3,28.366627
31.4,28.390129
31.5,28.413631
31.6,28.437133
31.7,28.460635
31.8,28.460635
31.9,28.460635
32.0,28.460635
32.1,28.460635
32.2,28.53114
32.3,28.554642
32.4,28.578143
32.5,28.601645
32.6,28.601645
32.7,28.601645
32.8,28.601645
32.9,28.625147
33.0,28.648649
33.1,28.719154
33.2,28.742656
33.3,28.836663
33.4,28.907168
33.5,28.954172
33.6,29.001175
33.7,29.048179
33.8,29.118684
33.9,29.165687
34.0,29.236193
34.1,29.259694
34.2,29.259694
34.3,29.377203
34.4,29.494712
34.5,29.635723
34.6,29.682726
34.7,29.706228
34.8,29.917744
34.9,29.988249
35.0,30.105758
35.1,30.105758
35.2,30.176263
35.3,30.246769
35.4,30.411281
35.5,30.458284
35.6,30.599295
35.7,30.646298
35.8,30.6698
35.9,30.693302
36.0,30.787309
36.1,30.834313
36.2,30.857814
36.3,30.904818
36.4,30.951821
36.5,31.045828
36.6,31.092832
36.7,31.210341
36.8,31.233843
36.9,31.304348
37.0,31.304348
37.1,31.351351
37.2,31.421857
37.3,31.421857
37.4,31.46886
37.5,31.492362
37.6,31.562867
37.7,31.656874
37.8,31.680376
37.9,31.703878
38.0,31.72738
38.1,31.774383
38.2,31.797885
38.3,31.821387
38.4,31.86839
38.5,31.891892
38.6,31.915394
38.7,31.915394
38.8,31.915394
38.9,31.915394
39.0,31.915394
39.1,31.915394
39.2,31.915394
39.3,31.915394
39.4,31.962397
39.5,31.985899
39.6,31.985899
39.7,32.009401
39.8,32.009401
39.9,32.009401
40.0,32.032902
40.1,32.032902
40.2,32.032902
40.3,32.056404
40.4,32.079906
40.5,32.103408
40.6,32.103408
40.7,32.103408
40.8,32.103408
40.9,32.12691
41.0,32.150411
41.1,32.197415
41.2,32.197415
41.3,32.197415
41.4,32.197415
41.5,32.244418
41.6,32.244418
41.7,32.244418
41.8,32.26792
41.9,32.291422
42.0,32.291422
42.1,32.314924
42.2,32.385429
42.3,32.408931
42.4,32.408931
42.5,32.432432
42.6,32.432432
42.7,32.432432
42.8,32.432432
42.9,32.479436
43.0,32.549941
43.1,32.549941
43.2,32.573443
43.3,32.573443
43.4,32.573443
43.5,32.573443
43.6,32.573443
43.7,32.596945
43.8,32.66745
43.9,32.690952
44.0,32.690952
44.1,32.690952
44.2,32.690952
44.3,32.714454
44.4,32.784959
44.5,32.831962
44.6,32.831962
44.7,32.855464
44.8,32.878966
44.9,32.972973
45.0,32.996475
45.1,33.019976
45.2,33.043478
45.3,33.06698
45.4,33.137485
45.5,33.231492
45.6,33.231492
45.7,33.254994
45.8,33.325499
45.9,33.396005
46.0,33.443008
46.1,33.46651
46.2,33.490012
46.3,33.490012
46.4,33.560517
46.5,33.654524
46.6,33.654524
46.7,33.725029
46.8,33.795535
46.9,33.842538
47.0,33.936545
47.1,33.936545
47.2,33.936545
47.3,33.983549
47.4,34.030552
47.5,34.101058
47.6,34.124559
47.7,34.148061
47.8,34.218566
47.9,34.289072
48.0,34.312573
48.1,34.336075
48.2,34.383079
48.3,34.453584
48.4,34.453584
48.5,34.453584
48.6,34.453584
48.7,34.500588
48.8,34.547591
48.9,34.571093
49.0,34.594595
49.1,34.641598
49.2,34.6651
49.3,34.6651
49.4,34.6651
49.5,34.688602
49.6,34.712103
49.7,34.712103
49.8,34.759107
49.9,34.782609
50.0,34.829612
50.1,34.829612
50.2,34.829612
50.3,34.853114
50.4,34.853114
50.5,34.876616
50.6,34.923619
50.7,34.923619
50.8,34.947121
50.9,34.947121
51.0,35.017626
51.1,35.017626
51.2,35.017626
51.3,35.041128
51.4,35.06463
51.5,35.088132
51.6,35.111633
51.7,35.135135
51.8,35.229142
51.9,35.252644
52.0,35.252644
52.1,35.299647
52.2,35.370153
52.3,35.370153
52.4,35.417156
52.5,35.417156
52.6,35.417156
52.7,35.417156
52.8,35.440658
52.9,35.487662
53.0,35.534665
53.1,35.558167
53.2,35.628672
53.3,35.675676
53.4,35.699177
53.5,35.722679
53.6,35.722679
53.7,35.746181
53.8,35.746181
53.9,35.86369
54.0,35.887192
54.1,35.910693
54.2,35.934195
54.3,35.957697
54.4,36.0047
54.5,36.0047
54.6,36.028202
54.7,36.075206
54.8,36.098707
54.9,36.145711
55.0,36.192714
55.1,36.216216
55.2,36.216216
55.3,36.26322
55.4,36.286722
55.5,36.333725
55.6,36.357227
55.7,36.380729
55.8,36.40423
55.9,36.427732
56.0,36.474736
56.1,36.474736
56.2,36.474736
56.3,36.474736
56.4,36.545241
56.5,36.568743
56.6,36.592244
56.7,36.66275
56.8,36.66275
56.9,36.66275
57.0,36.686251
57.1,36.756757
57.2,36.756757
57.3,36.80376
57.4,36.850764
57.5,36.897767
57.6,36.991774
57.7,37.038778
57.8,37.038778
57.9,37.038778
58.0,37.038778
58.1,37.109283
58.2,37.179788
58.3,37.20329
58.4,37.20329
58.5,37.250294
58.6,37.320799
58.7,37.320799
58.8,37.367803
58.9,37.414806
59.0,37.46181
59.1,37.485311
59.2,37.532315
59.3,37.579318
59.4,37.673325
59.5,37.673325
59.6,37.696827
59.7,37.720329
59.8,37.767333
59.9,37.767333
60.0,37.814336
60.1,37.86134
60.2,37.908343
60.3,37.955347
60.4,37.978848
60.5,38.025852
60.6,38.025852
60.7,38.025852
60.8,38.049354
60.9,38.096357
61.0,38.143361
61.1,38.166863
61.2,38.190364
61.3,38.190364
61.4,38.190364
61.5,38.237368
61.6,38.307873
61.7,38.354877
61.8,38.40188
61.9,38.40188
62.0,38.40188
62.1,38.425382
62.2,38.425382
62.3,38.472385
62.4,38.542891
62.5,38.566392
62.6,38.636898
62.7,38.754407
62.8,38.754407
62.9,38.80141
63.0,38.848414
63.1,38.848414
63.2,38.871915
63.3,38.871915
63.4,38.918919
63.5,38.942421
63.6,38.965922
63.7,39.036428
63.8,39.083431
63.9,39.083431
64.0,39.106933
64.1,39.177438
64.2,39.20094
64.3,39.20094
64.4,39.224442
64.5,39.247944
64.6,39.247944
64.7,39.341951
64.8,39.412456
64.9,39.435958
65.0,39.482961
65.1,39.506463
65.2,39.529965
65.3,39.553467
65.4,39.553467
65.5,39.553467
65.6,39.623972
65.7,39.647474
65.8,39.694477
65.9,39.741481
66.0,39.788484
66.1,39.835488
66.2,39.858989
66.3,39.858989
66.4,39.905993
66.5,39.905993
66.6,39.952996
66.7,40.0
66.8,40.047004
66.9,40.070505
67.0,40.164512
67.1,40.211516
67.2,40.211516
67.3,40.235018
67.4,40.258519
67.5,40.282021
67.6,40.282021
67.7,40.282021
67.8,40.376028
67.9,40.39953
68.0,40.446533
68.1,40.493537
68.2,40.540541
68.3,40.540541
68.4,40.564042
68.5,40.564042
68.6,40.587544
68.7,40.587544
68.8,40.634548
68.9,40.705053
69.0,40.752056
69.1,40.775558
69.2,40.79906
69.3,40.79906
69.4,40.916569
69.5,40.916569
69.6,40.940071
69.7,41.010576
69.8,41.104583
69.9,41.104583
70.0,41.175088
70.1,41.292597
70.2,41.316099
70.3,41.363102
70.4,41.386604
70.5,41.410106
70.6,41.480611
70.7,41.527615
70.8,41.645123
70.9,41.762632
71.0,41.833137
71.1,41.880141
71.2,41.903643
71.3,41.903643
71.4,41.903643
71.5,41.974148
71.6,41.974148
71.7,42.068155
71.8,42.13866
71.9,42.209166
72.0,42.209166
72.1,42.326675
72.2,42.326675
72.3,42.373678
72.4,42.373678
72.5,42.420682
72.6,42.444183
72.7,42.491187
72.8,42.53819
72.9,42.561692
73.0,42.585194
73.1,42.632197
73.2,42.632197
73.3,42.726204
73.4,42.749706
73.5,42.749706
73.6,42.79671
73.7,42.890717
73.8,42.890717
73.9,42.914219
74.0,42.961222
74.1,42.984724
74.2,43.008226
74.3,43.055229
74.4,43.102233
74.5,43.125734
74.6,43.125734
74.7,43.172738
74.8,43.19624
74.9,43.19624
75.0,43.19624
75.1,43.219741
75.2,43.219741
75.3,43.290247
75.4,43.290247
75.5,43.33725
75.6,43.33725
75.7,43.360752
75.8,43.360752
75.9,43.384254
76.0,43.407756
76.1,43.407756
76.2,43.431257
76.3,43.454759
76.4,43.454759
76.5,43.454759
76.6,43.478261
76.7,43.501763
76.8,43.501763
76.9,43.501763
77.0,43.501763
77.1,43.501763
77.2,43.501763
77.3,43.501763
77.4,43.525264
77.5,43.525264
77.6,43.525264
77.7,43.548766
77.8,43.548766
77.9,43.548766
78.0,43.548766
78.1,43.572268
78.2,43.572268
78.3,43.572268
78.4,43.572268
78.5,43.572268
78.6,43.572268
78.7,43.59577
78.8,43.642773
78.9,43.642773
79.0,43.642773
79.1,43.666275
79.2,43.689777
79.3,43.689777
79.4,43.689777
79.5,43.689777
79.6,43.713278
79.7,43.713278
79.8,43.713278
79.9,43.713278
80.0,43.713278
80.1,43.73678
80.2,43.73678
80.3,43.73678
80.4,43.73678
80.5,43.760282
80.6,43.807286
80.7,43.830787
80.8,43.854289
80.9,43.877791
81.0,43.901293
81.1,43.901293
81.2,43.901293
81.3,43.948296
81.4,43.948296
81.5,43.948296
81.6,43.971798
81.7,43.971798
81.8,43.9953
81.9,43.9953
82.0,44.042303
82.1,44.065805
82.2,44.089307
82.3,44.112808
82.4,44.13631
82.5,44.13631
82.6,44.159812
82.7,44.183314
82.8,44.206816
82.9,44.230317
83.0,44.300823
83.1,44.300823
83.2,44.347826
83.3,44.371328
83.4,44.418331
83.5,44.441833
83.6,44.465335
83.7,44.488837
83.8,44.512338
83.9,44.512338
84.0,44.53584
84.1,44.53584
84.2,44.559342
84.3,44.582844
84.4,44.629847
84.5,44.723854
84.6,44.770858
84.7,44.770858
84.8,44.770858
84.9,44.79436
85.0,44.841363
85.1,44.864865
85.2,44.864865
85.3,44.888367
85.4,44.888367
85.5,44.911868
85.6,44.958872
85.7,45.052879
85.8,45.099882
85.9,45.146886
86.0,45.170388
86.1,45.19389
86.2,45.19389
86.3,45.19389
86.4,45.240893
86.5,45.240893
86.6,45.240893
86.7,45.3349
86.8,45.3349
86.9,45.3349
87.0,45.358402
87.1,45.405405
87.2,45.428907
87.3,45.452409
87.4,45.522914
87.5,45.522914
87.6,45.569918
87.7,45.569918
87.8,45.616921
87.9,45.687427
88.0,45.73443
88.1,45.757932
88.2,45.781434
88.3,45.781434
88.4,45.851939
88.5,45.851939
88.6,45.875441
88.7,45.898942
88.8,45.922444
88.9,45.922444
89.0,45.992949
89.1,45.992949
89.2,46.016451
89.3,46.063455
89.4,46.086957
89.5,46.086957
89.6,46.157462
89.7,46.204465
89.8,46.204465
89.9,46.227967
90.0,46.227967
90.1,46.251469
90.2,46.321974
90.3,46.392479
90.4,46.415981
90.5,46.439483
90.6,46.439483
90.7,46.439483
90.8,46.439483
90.9,46.439483
91.0,46.462985
91.1,46.486486
91.2,46.53349
91.3,46.556992
91.4,46.580494
91.5,46.627497
91.6,46.627497
91.7,46.627497
91.8,46.650999
91.9,46.650999
92.0,46.698002
92.1,46.698002
92.2,46.721504
92.3,46.745006
92.4,46.745006
92.5,46.768508
92.6,46.768508
92.7,46.815511
92.8,46.815511
92.9,46.815511
93.0,46.839013
93.1,46.839013
93.2,46.839013
93.3,46.862515
93.4,46.886016
93.5,46.886016
93.6,46.909518
93.7,46.909518
93.8,46.93302
93.9,46.956522
94.0,46.956522
94.1,46.956522
94.2,46.956522
94.3,47.050529
94.4,47.097532
94.5,47.121034
94.6,47.121034
94.7,47.121034
94.8,47.121034
94.9,47.121034
95.0,47.144536
95.1,47.144536
95.2,47.168038
95.3,47.191539
95.4,47.215041
95.5,47.215041
95.6,47.238543
95.7,47.238543
95.8,47.262045
95.9,47.262045
96.0,47.262045
96.1,47.262045
96.2,47.262045
96.3,47.262045
96.4,47.262045
96.5,47.285546
96.6,47.285546
96.7,47.285546
96.8,47.285546
96.9,47.309048
97.0,47.33255
97.1,47.33255
97.2,47.33255
97.3,47.33255
97.4,47.356052
97.5,47.379553
97.6,47.379553
97.7,47.379553
97.8,47.379553
97.9,47.379553
98.0,47.379553
98.1,47.379553
98.2,47.379553
98.3,47.379553
98.4,47.426557
98.5,47.426557
98.6,47.426557
98.7,47.426557
98.8,47.426557
98.9,47.426557
99.0,47.426557
99.1,47.426557
99.2,47.426557
99.3,47.450059
99.4,47.450059
99.5,47.450059
99.6,47.450059
99.7,47.473561
99.8,47.473561
99.9,47.497062
100.0,47.497062
100.1,47.520564
100.2,47.520564
100.3,47.520564
100.4,47.520564
100.5,47.520564
100.6,47.520564
100.7,47.544066
100.8,47.591069
100.9,47.614571
101.0,47.614571
101.1,47.685076
101.2,47.685076
101.3,47.685076
101.4,47.685076
101.5,47.685076
101.6,47.685076
101.7,47.685076
101.8,47.708578
101.9,47.73208
102.0,47.73208
102.1,47.779083
102.2,47.779083
102.3,47.779083
102.4,47.779083
102.5,47.779083
102.6,47.826087
102.7,47.826087
102.8,47.826087
102.9,47.826087
103.0,47.826087
103.1,47.826087
103.2,47.849589
103.3,47.849589
103.4,47.849589
103.5,47.849589
103.6,47.849589
103.7,47.849589
103.8,47.849589
103.9,47.849589
104.0,47.849589
104.1,47.849589
104.2,47.87309
104.3,47.896592
104.4,47.896592
104.5,47.943596
104.6,47.943596
104.7,47.943596
104.8,47.943596
104.9,47.943596
105.0,47.943596
105.1,47.967098
105.2,47.967098
105.3,47.967098
105.4,47.967098
105.5,47.967098
105.6,47.967098
105.7,47.967098
105.8,47.967098
105.9,47.990599
106.0,47.990599
106.1,47.990599
106.2,47.990599
106.3,48.014101
106.4,48.014101
106.5,48.014101
106.6,48.014101
106.7,48.014101
106.8,48.014101
106.9,48.014101
107.0,48.014101
107.1,48.014101
107.2,48.014101
107.3,48.014101
107.4,48.014101
107.5,48.014101
107.6,48.014101
107.7,48.014101
107.8,48.037603
107.9,48.061105
108.0,48.084606
108.1,48.084606
108.2,48.084606
108.3,48.084606
108.4,48.108108
108.5,48.108108
108.6,48.108108
108.7,48.108108
108.8,48.108108
108.9,48.108108
109.0,48.108108
109.1,48.108108
109.2,48.108108
109.3,48.108108
109.4,48.13161
109.5,48.178613
109.6,48.178613
109.7,48.178613
109.8,48.178613
109.9,48.178613
110.0,48.178613
110.1,48.178613
110.2,48.202115
110.3,48.249119
110.4,48.249119
110.5,48.27262
110.6,48.27262
110.7,48.27262
110.8,48.27262
110.9,48.296122
111.0,48.366627
111.1,48.366627
111.2,48.390129
111.3,48.390129
111.4,48.390129
111.5,48.390129
111.6,48.437133
111.7,48.460635
111.8,48.460635
111.9,48.507638
112.0,48.507638
112.1,48.53114
112.2,48.53114
112.3,48.578143
112.4,48.601645
112.5,48.601645
112.6,48.625147
112.7,48.625147
112.8,48.625147
112.9,48.625147
113.0,48.719154
113.1,48.766157
113.2,48.789659
113.3,48.789659
113.4,48.860165
113.5,48.883666
113.6,48.907168
113.7,48.954172
113.8,48.977673
113.9,49.001175
114.0,49.024677
114.1,49.048179
114.2,49.095182
114.3,49.142186
114.4,49.165687
114.5,49.189189
114.6,49.236193
114.7,49.259694
114.8,49.283196
114.9,49.306698
115.0,49.306698
115.1,49.353702
115.2,49.377203
115.3,49.424207
115.4,49.424207
115.5,49.447709
115.6,49.447709
115.7,49.47121
115.8,49.518214
115.9,49.541716
116.0,49.588719
116.1,49.588719
116.2,49.635723
116.3,49.682726
116.4,49.706228
116.5,49.72973
116.6,49.753231
116.7,49.776733
116.8,49.823737
116.9,49.87074
117.0,49.87074
117.1,49.917744
117.2,49.917744
117.3,49.941246
117.4,49.964747
117.5,49.988249
117.6,49.988249
117.7,49.988249
117.8,49.988249
117.9,50.011751
118.0,50.035253
118.1,50.035253
118.2,50.035253
118.3,50.035253
118.4,50.058754
118.5,50.058754
118.6,50.058754
118.7,50.058754
118.8,50.058754
118.9,50.058754
119.0,50.058754
119.1,50.058754
119.2,50.058754
119.3,50.058754
119.4,50.058754
119.5,50.058754
119.6,50.058754
119.7,50.058754
119.8,50.058754
119.9,50.058754
120.0,50.058754
120.1,50.082256
120.2,50.105758
120.3,50.105758
120.4,50.105758
120.5,50.12926
120.6,50.152761
120.7,50.176263
120.8,50.176263
120.9,50.176263
121.0,50.176263
121.1,50.199765
121.2,50.223267
121.3,50.223267
121.4,50.223267
121.5,50.246769
121.6,50.246769
121.7,50.27027
121.8,50.27027
121.9,50.27027
122.0,50.27027
122.1,50.293772
122.2,50.317274
122.3,50.317274
122.4,50.317274
122.5,50.317274
122.6,50.317274
122.7,50.340776
122.8,50.340776
122.9,50.364277
123.0,50.364277
123.1,50.387779
123.2,50.411281
123.3,50.411281
123.4,50.411281
123.5,50.434783
123.6,50.505288
123.7,50.52879
123.8,50.52879
123.9,50.52879
124.0,50.52879
124.1,50.52879
124.2,50.599295
124.3,50.599295
124.4,50.622797
124.5,50.693302
124.6,50.716804
124.7,50.716804
124.8,50.716804
124.9,50.740306
125.0,50.740306
125.1,50.810811
125.2,50.810811
125.3,50.857814
125.4,50.881316
125.5,50.951821
125.6,50.998825
125.7,51.022327
125.8,51.022327
125.9,51.045828
126.0,51.06933
126.1,51.092832
126.2,51.092832
126.3,51.186839
126.4,51.186839
126.5,51.233843
126.6,51.257344
126.7,51.32785
126.8,51.374853
126.9,51.398355
127.0,51.398355
127.1,51.492362
127.2,51.562867
127.3,51.586369
127.4,51.633373
127.5,51.656874
127.6,51.703878
127.7,51.750881
127.8,51.797885
127.9,51.797885
128.0,51.821387
128.1,51.86839
128.2,51.915394
128.3,51.915394
128.4,51.985899
128.5,52.032902
128.6,52.056404
128.7,52.079906
128.8,52.103408
128.9,52.173913
129.0,52.197415
129.1,52.26792
129.2,52.26792
129.3,52.314924
129.4,52.385429
129.5,52.479436
129.6,52.526439
129.7,52.596945
129.8,52.596945
129.9,52.620447
130.0,52.66745
130.1,52.690952
130.2,52.690952
130.3,52.714454
130.4,52.784959
130.5,52.831962
130.6,52.855464
130.7,52.925969
130.8,52.949471
130.9,52.949471
131.0,52.996475
131.1,52.996475
131.2,53.019976
131.3,53.06698
131.4,53.090482
131.5,53.160987
131.6,53.184489
131.7,53.207991
131.8,53.254994
131.9,53.254994
132.0,53.301998
132.1,53.372503
132.2,53.372503
132.3,53.396005
132.4,53.443008
132.5,53.513514
132.6,53.513514
132.7,53.560517
132.8,53.584019
132.9,53.678026
133.0,53.678026
133.1,53.678026
133.2,53.678026
133.3,53.678026
133.4,53.725029
133.5,53.795535
133.6,53.842538
133.7,53.842538
133.8,53.913043
133.9,53.983549
134.0,54.007051
134.1,54.007051
134.2,54.030552
134.3,54.077556
134.4,54.101058
134.5,54.171563
134.6,54.218566
134.7,54.26557
134.8,54.336075
134.9,54.336075
135.0,54.359577
135.1,54.40658
135.2,54.453584
135.3,54.477086
135.4,54.571093
135.5,54.618096
135.6,54.6651
135.7,54.712103
135.8,54.712103
135.9,54.759107
136.0,54.853114
136.1,54.853114
136.2,54.923619
136.3,54.923619
136.4,54.923619
136.5,54.994125
136.6,55.088132
136.7,55.158637
136.8,55.20564
136.9,55.20564
137.0,55.252644
137.1,55.346651
137.2,55.346651
137.3,55.393655
137.4,55.46416
137.5,55.487662
137.6,55.487662
137.7,55.534665
137.8,55.534665
137.9,55.581669
138.0,55.699177
138.1,55.746181
138.2,55.816686
138.3,55.840188
138.4,55.840188
138.5,55.86369
138.6,55.957697
138.7,55.957697
138.8,55.981199
138.9,56.028202
139.0,56.051704
139.1,56.169213
139.2,56.216216
139.3,56.26322
139.4,56.286722
139.5,56.310223
139.6,56.333725
139.7,56.380729
139.8,56.451234
139.9,56.474736
140.0,56.521739
140.1,56.568743
140.2,56.639248
140.3,56.66275
140.4,56.709753
140.5,56.733255
140.6,56.780259
140.7,56.850764
140.8,56.850764
140.9,56.897767
141.0,56.921269
141.1,56.991774
141.2,57.015276
141.3,57.038778
141.4,57.085781
141.5,57.132785
141.6,57.226792
141.7,57.344301
141.8,57.367803
141.9,57.391304
142.0,57.438308
142.1,57.532315
142.2,57.532315
142.3,57.555817
142.4,57.60282
142.5,57.649824
142.6,57.673325
142.7,57.790834
142.8,57.814336
142.9,57.884841
143.0,57.931845
143.1,58.00235
143.2,58.025852
143.3,58.119859
143.4,58.190364
143.5,58.237368
143.6,58.237368
143.7,58.284371
143.8,58.331375
143.9,58.425382
144.0,58.495887
144.1,58.495887
144.2,58.589894
144.3,58.613396
144.4,58.636898
144.5,58.6604
144.6,58.683901
144.7,58.730905
144.8,58.777908
144.9,58.871915
145.0,58.871915
145.1,58.918919
145.2,59.083431
145.3,59.106933
145.4,59.177438
145.5,59.177438
145.6,59.20094
145.7,59.224442
145.8,59.247944
145.9,59.294947
146.0,59.341951
146.1,59.482961
146.2,59.576968
146.3,59.60047
146.4,59.670975
146.5,59.670975
146.6,59.764982
146.7,59.788484
146.8,59.835488
146.9,59.882491
147.0,59.929495
147.1,60.023502
147.2,60.117509
147.3,60.188014
147.4,60.305523
147.5,60.329025
147.6,60.376028
147.7,60.423032
147.8,60.493537
147.9,60.540541
148.0,60.634548
148.1,60.728555
148.2,60.728555
148.3,60.846063
148.4,60.846063
148.5,60.916569
148.6,60.940071
148.7,60.987074
148.8,61.081081
148.9,61.151586
149.0,61.269095
149.1,61.386604
149.2,61.433608
149.3,61.504113
149.4,61.527615
149.5,61.59812
149.6,61.59812
149.7,61.715629
149.8,61.73913
149.9,61.762632
150.0,61.809636
150.1,61.880141
150.2,61.903643
150.3,62.021152
150.4,62.068155
150.5,62.13866
150.6,62.185664
150.7,62.185664
150.8,62.256169
150.9,62.326675
151.0,62.326675
151.1,62.444183
151.2,62.514689
151.3,62.53819
151.4,62.585194
151.5,62.632197
151.6,62.749706
151.7,62.79671
151.8,62.79671
151.9,62.79671
152.0,62.867215
152.1,62.890717
152.2,62.93772
152.3,62.984724
152.4,62.984724
152.5,63.008226
152.6,63.008226
152.7,63.102233
152.8,63.125734
152.9,63.219741
153.0,63.243243
153.1,63.290247
153.2,63.33725
153.3,63.360752
153.4,63.384254
153.5,63.454759
153.6,63.478261
153.7,63.525264
153.8,63.572268
153.9,63.619271
154.0,63.642773
154.1,63.689777
154.2,63.783784
154.3,63.854289
154.4,63.924794
154.5,63.971798
154.6,63.9953
154.7,63.9953
154.8,64.042303
154.9,64.065805
155.0,64.13631
155.1,64.206816
155.2,64.277321
155.3,64.300823
