time_s,coverage_pct
12.2,16.250589
12.3,16.344795
12.4,16.368347
12.5,16.439001
12.6,16.439001
12.7,16.439001
12.8,16.556759
12.9,16.650966
13.0,16.72162
13.1,16.72162
13.2,16.768724
13.3,16.792275
13.4,16.815827
13.5,16.910033
13.6,16.980688
13.7,17.027791
13.8,17.098446
13.9,17.121997
14.0,17.1691
14.1,17.263307
14.2,17.31041
14.3,17.333961
14.4,17.404616
14.5,17.498822
14.6,17.593029
14.7,17.61658
14.8,17.663683
14.9,17.687235
15.0,17.804993
15.1,17.899199
15.2,17.946302
15.3,17.969854
15.4,18.06406
15.5,18.06406
15.6,18.181818
15.7,18.252473
15.8,18.276024
15.9,18.299576
16.0,18.440886
16.1,18.487989
16.2,18.535092
16.3,18.605747
16.4,18.65285
16.5,18.723504
16.6,18.770608
16.7,18.888366
16.8,18.935469
16.9,19.006123
17.0,19.10033
17.1,19.194536
17.2,19.265191
17.3,19.288742
17.4,19.4065
17.5,19.524258
17.6,19.594913
17.7,19.665568
17.8,19.712671
17.9,19.759774
18.0,19.830429
18.1,19.877532
18.2,19.901083
18.3,19.901083
18.4,19.924635
18.5,20.018841
18.6,20.065944
18.7,20.136599
18.8,20.207254
18.9,20.254357
19.0,20.30146
19.1,20.395667
19.2,20.44277
19.3,20.466321
19.4,20.536976
19.5,20.560528
19.6,20.607631
19.7,20.631182
19.8,20.678285
19.9,20.678285
20.0,20.725389
20.1,20.772492
20.2,20.866698
20.3,20.913801
20.4,20.960904
20.5,20.984456
20.6,21.055111
20.7,21.102214
20.8,21.219972
20.9,21.267075
21.0,21.267075
21.1,21.361281
21.2,21.431936
21.3,21.549694
21.4,21.549694
21.5,21.573245
21.6,21.6439
21.7,21.667452
21.8,21.691003
21.9,21.714555
22.0,21.832313
22.1,21.855864
22.2,21.879416
22.3,21.902967
22.4,21.997174
22.5,21.997174
22.6,22.044277
22.7,22.09138
22.8,22.09138
22.9,22.138483
23.0,22.162035
23.1,22.162035
23.2,22.185586
23.3,22.185586
23.4,22.23269
23.5,22.256241
23.6,22.279793
23.7,22.326896
23.8,22.373999
23.9,22.397551
24.0,22.397551
24.1,22.421102
24.2,22.491757
24.3,22.491757
24.4,22.515309
24.5,22.515309
24.6,22.515309
24.7,22.562412
24.8,22.562412
24.9,22.609515
25.0,22.656618
25.1,22.727273
25.2,22.750824
25.3,22.750824
25.4,22.750824
25.5,22.821479
25.6,22.892134
25.7,22.915685
25.8,22.915685
25.9,22.939237
26.0,22.98634
26.1,23.009892
26.2,23.056995
26.3,23.056995
26.4,23.104098
26.5,23.151201
26.6,23.198304
26.7,23.198304
26.8,23.198304
26.9,23.198304
27.0,23.198304
27.1,23.245407
27.2,23.292511
27.3,23.316062
27.4,23.339614
27.5,23.339614
27.6,23.363165
27.7,23.363165
27.8,23.363165
27.9,23.410268
28.0,23.457372
28.1,23.457372
28.2,23.504475
28.3,23.551578
28.4,23.57513
28.5,23.57513
28.6,23.57513
28.7,23.598681
28.8,23.598681
28.9,23.645784
29.0,23.669336
29.1,23.692887
29.2,23.716439
29.3,23.763542
29.4,23.810645
29.5,23.810645
29.6,23.810645
29.7,23.810645
29.8,23.834197
29.9,23.857748
30.0,23.857748
30.1,23.8813
30.2,23.8813
30.3,23.8813
30.4,23.8813
30.5,23.8813
30.6,23.8813
30.7,23.904852
30.8,23.951955
30.9,23.975506
31.0,24.046161
31.1,24.046161
31.2,24.069713
31.3,24.093264
31.4,24.116816
31.5,24.140367
31.6,24.140367
31.7,24.211022
31.8,24.234574
31.9,24.258125
32.0,24.281677
32.1,24.305228
32.2,24.305228
32.3,24.305228
32.4,24.32878
32.5,24.352332
32.6,24.352332
32.7,24.375883
32.8,24.375883
32.9,24.375883
33.0,24.375883
33.1,24.399435
33.2,24.422986
33.3,24.422986
33.4,24.446538
33.5,24.446538
33.6,24.446538
33.7,24.446538
33.8,24.446538
33.9,24.540744
34.0,24.540744
34.1,24.587847
34.2,24.587847
34.3,24.634951
34.4,24.658502
34.5,24.658502
34.6,24.658502
34.7,24.752708
34.8,24.799812
34.9,24.846915
35.0,24.846915
35.1,24.870466
35.2,24.870466
35.3,24.917569
35.4,24.964673
35.5,24.988224
35.6,25.129534
35.7,25.153085
35.8,25.22374
35.9,25.270843
36.0,25.365049
36.1,25.412153
36.2,25.412153
36.3,25.412153
36.4,25.412153
36.5,25.482807
36.6,25.624117
36.7,25.694772
36.8,25.788978
36.9,25.859633
37.0,25.906736
37.1,25.953839
37.2,25.97739
37.3,26.048045
37.4,26.095148
37.5,26.1187
37.6,26.142252
37.7,26.283561
37.8,26.307113
37.9,26.330664
38.0,26.42487
38.1,26.542628
38.2,26.56618
38.3,26.636835
38.4,26.660386
38.5,26.660386
38.6,26.683938
38.7,26.707489
38.8,26.778144
38.9,26.848799
39.0,26.895902
39.1,26.919454
39.2,26.966557
39.3,26.990108
39.4,27.01366
39.5,27.060763
39.6,27.131418
39.7,27.154969
39.8,27.154969
39.9,27.202073
40.0,27.225624
40.1,27.225624
40.2,27.225624
40.3,27.249176
40.4,27.272727
40.5,27.272727
40.6,27.296279
40.7,27.296279
40.8,27.296279
40.9,27.343382
41.0,27.366934
41.1,27.390485
41.2,27.390485
41.3,27.414037
41.4,27.414037
41.5,27.437588
41.6,27.437588
41.7,27.437588
41.8,27.437588
41.9,27.437588
42.0,27.508243
42.1,27.531795
42.2,27.555346
42.3,27.602449
42.4,27.602449
42.5,27.649553
42.6,27.696656
42.7,27.696656
42.8,27.696656
42.9,27.696656
43.0,27.696656
43.1,27.720207
43.2,27.720207
43.3,27.720207
43.4,27.720207
43.5,27.720207
43.6,27.743759
43.7,27.76731
43.8,27.76731
43.9,27.76731
44.0,27.790862
44.1,27.790862
44.2,27.861517
44.3,27.861517
44.4,27.885068
44.5,27.885068
44.6,27.885068
44.7,27.885068
44.8,27.885068
44.9,27.932171
45.0,27.955723
45.1,28.002826
45.2,28.097033
45.3,28.097033
45.4,28.120584
45.5,28.120584
45.6,28.144136
45.7,28.144136
45.8,28.21479
45.9,28.238342
46.0,28.285445
46.1,28.379651
46.2,28.426755
46.3,28.426755
46.4,28.450306
46.5,28.520961
46.6,28.544512
46.7,28.615167
46.8,28.638719
46.9,28.66227
47.0,28.66227
47.1,28.732925
47.2,28.756477
47.3,28.850683
47.4,28.874235
47.5,28.874235
47.6,28.921338
47.7,29.015544
47.8,29.015544
47.9,29.039096
48.0,29.062647
48.1,29.156854
48.2,29.25106
48.3,29.274611
48.4,29.298163
48.5,29.321715
48.6,29.345266
48.7,29.368818
48.8,29.392369
48.9,29.439472
49.0,29.486576
49.1,29.510127
49.2,29.55723
49.3,29.651437
49.4,29.674988
49.5,29.769195
49.6,29.769195
49.7,29.792746
49.8,29.863401
49.9,29.886952
50.0,29.910504
50.1,29.910504
50.2,29.957607
50.3,30.028262
50.4,30.098917
50.5,30.14602
50.6,30.193123
50.7,30.216675
50.8,30.240226
50.9,30.287329
51.0,30.357984
51.1,30.357984
51.2,30.381536
51.3,30.381536
51.4,30.405087
51.5,30.428639
51.6,30.45219
51.7,30.522845
51.8,30.5935
51.9,30.687706
52.0,30.711258
52.1,30.781912
52.2,30.829016
52.3,30.852567
52.4,30.876119
52.5,30.89967
52.6,30.993877
52.7,31.04098
52.8,31.064531
52.9,31.088083
53.0,31.088083
53.1,31.111634
53.2,31.182289
53.3,31.252944
53.4,31.300047
53.5,31.370702
53.6,31.394253
53.7,31.394253
53.8,31.441357
53.9,31.48846
54.0,31.48846
54.1,31.559114
54.2,31.629769
54.3,31.653321
54.4,31.700424
54.5,31.747527
54.6,31.818182
54.7,31.841733
54.8,31.865285
54.9,31.912388
55.0,31.983043
55.1,32.006594
55.2,32.006594
55.3,32.030146
55.4,32.053698
55.5,32.077249
55.6,32.147904
55.7,32.171455
55.8,32.218559
55.9,32.24211
56.0,32.265662
56.1,32.265662
56.2,32.265662
56.3,32.289213
56.4,32.359868
56.5,32.38342
56.6,32.406971
56.7,32.430523
56.8,32.477626
56.9,32.548281
57.0,32.548281
57.1,32.571832
57.2,32.595384
57.3,32.642487
57.4,32.666039
57.5,32.68959
57.6,32.713142
57.7,32.713142
57.8,32.713142
57.9,32.807348
58.0,32.8309
58.1,32.8309
58.2,32.854451
58.3,32.854451
58.4,32.854451
58.5,32.878003
58.6,32.925106
58.7,32.925106
58.8,32.925106
58.9,32.948658
59.0,32.972209
59.1,33.019312
59.2,33.019312
59.3,33.042864
59.4,33.066415
59.5,33.066415
59.6,33.066415
59.7,33.066415
59.8,33.066415
59.9,33.066415
60.0,33.066415
60.1,33.089967
60.2,33.089967
60.3,33.089967
60.4,33.089967
60.5,33.089967
60.6,33.089967
60.7,33.089967
60.8,33.089967
60.9,33.089967
61.0,33.089967
61.1,33.089967
61.2,33.089967
61.3,33.089967
61.4,33.113519
61.5,33.113519
61.6,33.113519
61.7,33.113519
61.8,33.113519
61.9,33.13707
62.0,33.160622
62.1,33.160622
62.2,33.184173
62.3,33.184173
62.4,33.231276
62.5,33.231276
62.6,33.231276
62.7,33.231276
62.8,33.27838
62.9,33.301931
63.0,33.301931
63.1,33.349034
63.2,33.349034
63.3,33.349034
63.4,33.372586
63.5,33.396138
63.6,33.419689
63.7,33.466792
63.8,33.513895
63.9,33.537447
64.0,33.537447
64.1,33.58455
64.2,33.58455
64.3,33.58455
64.4,33.631653
64.5,33.655205
64.6,33.655205
64.7,33.749411
64.8,33.749411
64.9,33.772963
65.0,33.843618
65.1,33.890721
65.2,33.890721
65.3,33.937824
65.4,33.937824
65.5,34.008479
65.6,34.055582
65.7,34.055582
65.8,34.079133
65.9,34.102685
66.0,34.126236
66.1,34.17334
66.2,34.17334
66.3,34.196891
66.4,34.220443
66.5,34.267546
66.6,34.338201
66.7,34.361752
66.8,34.408855
66.9,34.455959
67.0,34.503062
67.1,34.503062
67.2,34.526613
67.3,34.550165
67.4,34.597268
67.5,34.62082
67.6,34.691474
67.7,34.738577
67.8,34.832784
67.9,34.903439
68.0,34.974093
68.1,34.974093
68.2,35.044748
68.3,35.0683
68.4,35.186057
68.5,35.280264
68.6,35.280264
68.7,35.350919
68.8,35.37447
68.9,35.37447
69.0,35.398022
69.1,35.51578
69.2,35.586434
69.3,35.609986
69.4,35.680641
69.5,35.727744
69.6,35.727744
69.7,35.774847
69.8,35.798398
69.9,35.845502
70.0,35.845502
70.1,35.96326
70.2,36.033914
70.3,36.081017
70.4,36.104569
70.5,36.151672
70.6,36.245878
70.7,36.245878
70.8,36.340085
70.9,36.41074
71.0,36.41074
71.1,36.41074
71.2,36.504946
71.3,36.552049
71.4,36.575601
71.5,36.71691
71.6,36.71691
71.7,36.71691
71.8,36.764013
71.9,36.811116
72.0,36.811116
72.1,36.834668
72.2,36.881771
72.3,36.952426
72.4,36.952426
72.5,36.999529
72.6,36.999529
72.7,36.999529
72.8,36.999529
72.9,37.046632
73.0,37.070184
73.1,37.093735
73.2,37.117287
73.3,37.140838
73.4,37.16439
73.5,37.187942
73.6,37.187942
73.7,37.187942
73.8,37.187942
73.9,37.211493
74.0,37.211493
74.1,37.235045
74.2,37.235045
74.3,37.258596
74.4,37.282148
74.5,37.282148
74.6,37.282148
74.7,37.305699
74.8,37.305699
74.9,37.305699
75.0,37.305699
75.1,37.329251
75.2,37.329251
75.3,37.352803
75.4,37.376354
75.5,37.376354
75.6,37.399906
75.7,37.423457
75.8,37.447009
75.9,37.447009
76.0,37.447009
76.1,37.470561
76.2,37.494112
76.3,37.494112
76.4,37.517664
76.5,37.517664
76.6,37.517664
76.7,37.517664
76.8,37.541215
76.9,37.564767
77.0,37.588318
77.1,37.61187
77.2,37.61187
77.3,37.61187
77.4,37.61187
77.5,37.635422
77.6,37.635422
77.7,37.658973
77.8,37.658973
77.9,37.658973
78.0,37.706076
78.1,37.706076
78.2,37.706076
78.3,37.776731
78.4,37.800283
78.5,37.800283
78.6,37.800283
78.7,37.800283
78.8,37.823834
78.9,37.823834
79.0,37.870937
79.1,37.870937
79.2,37.894489
79.3,37.918041
79.4,37.918041
79.5,37.918041
79.6,37.918041
79.7,37.918041
79.8,37.965144
79.9,37.988695
80.0,37.988695
80.1,37.988695
80.2,37.988695
80.3,37.988695
80.4,37.988695
80.5,38.012247
80.6,38.012247
80.7,38.012247
80.8,38.012247
80.9,38.012247
81.0,38.012247
81.1,38.012247
81.2,38.012247
81.3,38.035798
81.4,38.035798
81.5,38.035798
81.6,38.035798
81.7,38.035798
81.8,38.035798
81.9,38.035798
82.0,38.05935
82.1,38.05935
82.2,38.05935
82.3,38.082902
82.4,38.082902
82.5,38.082902
82.6,38.082902
82.7,38.082902
82.8,38.082902
82.9,38.106453
83.0,38.153556
83.1,38.200659
83.2,38.200659
83.3,38.271314
83.4,38.271314
83.5,38.294866
83.6,38.294866
83.7,38.294866
83.8,38.294866
83.9,38.318417
84.0,38.36552
84.1,38.389072
84.2,38.389072
84.3,38.459727
84.4,38.483278
84.5,38.483278
84.6,38.50683
84.7,38.50683
84.8,38.50683
84.9,38.530382
85.0,38.553933
85.1,38.577485
85.2,38.624588
85.3,38.695243
85.4,38.695243
85.5,38.718794
85.6,38.718794
85.7,38.718794
85.8,38.718794
85.9,38.765897
86.0,38.789449
86.1,38.836552
86.2,38.836552
86.3,38.883655
86.4,38.907207
86.5,38.95431
86.6,38.977862
86.7,38.977862
86.8,39.001413
86.9,39.024965
87.0,39.048516
87.1,39.095619
87.2,39.095619
87.3,39.119171
87.4,39.142723
87.5,39.142723
87.6,39.142723
87.7,39.142723
87.8,39.189826
87.9,39.189826
88.0,39.213377
88.1,39.236929
88.2,39.26048
88.3,39.331135
88.4,39.354687
88.5,39.354687
88.6,39.354687
88.7,39.354687
88.8,39.378238
88.9,39.378238
89.0,39.40179
89.1,39.448893
89.2,39.472445
89.3,39.495996
89.4,39.543099
89.5,39.543099
89.6,39.566651
89.7,39.590203
89.8,39.590203
89.9,39.590203
90.0,39.590203
90.1,39.660857
90.2,39.660857
90.3,39.660857
90.4,39.684409
90.5,39.684409
90.6,39.684409
90.7,39.70796
90.8,39.731512
90.9,39.731512
91.0,39.731512
91.1,39.778615
91.2,39.802167
91.3,39.802167
91.4,39.825718
91.5,39.825718
91.6,39.825718
91.7,39.825718
91.8,39.825718
91.9,39.84927
92.0,39.896373
92.1,39.919925
92.2,39.967028
92.3,39.967028
92.4,39.990579
92.5,39.990579
92.6,40.014131
92.7,40.014131
92.8,40.014131
92.9,40.037683
93.0,40.061234
93.1,40.084786
93.2,40.15544
93.3,40.15544
93.4,40.178992
93.5,40.178992
93.6,40.202544
93.7,40.202544
93.8,40.226095
93.9,40.226095
94.0,40.249647
94.1,40.249647
94.2,40.29675
94.3,40.29675
94.4,40.320301
94.5,40.320301
94.6,40.367405
94.7,40.367405
94.8,40.367405
94.9,40.367405
95.0,40.367405
95.1,40.367405
95.2,40.367405
95.3,40.367405
95.4,40.367405
95.5,40.367405
95.6,40.367405
95.7,40.390956
95.8,40.390956
95.9,40.390956
96.0,40.390956
96.1,40.390956
96.2,40.390956
96.3,40.414508
96.4,40.414508
96.5,40.414508
96.6,40.414508
96.7,40.414508
96.8,40.414508
96.9,40.414508
97.0,40.414508
97.1,40.414508
97.2,40.414508
97.3,40.414508
97.4,40.414508
97.5,40.438059
97.6,40.485163
97.7,40.485163
97.8,40.508714
97.9,40.508714
98.0,40.508714
98.1,40.532266
98.2,40.532266
98.3,40.532266
98.4,40.555817
98.5,40.60292
98.6,40.626472
98.7,40.626472
98.8,40.650024
98.9,40.650024
99.0,40.697127
99.1,40.697127
99.2,40.74423
99.3,40.74423
99.4,40.74423
99.5,40.767781
99.6,40.814885
99.7,40.838436
99.8,40.861988
99.9,40.932642
100.0,40.956194
100.1,40.956194
100.2,40.956194
100.3,41.003297
100.4,41.003297
100.5,41.003297
100.6,41.026849
100.7,41.0504
100.8,41.0504
100.9,41.121055
101.0,41.19171
101.1,41.19171
101.2,41.215261
101.3,41.215261
101.4,41.262365
101.5,41.285916
101.6,41.285916
101.7,41.309468
101.8,41.309468
101.9,41.309468
102.0,41.356571
102.1,41.380122
102.2,41.403674
102.3,41.427226
102.4,41.450777
102.5,41.450777
102.6,41.474329
102.7,41.474329
102.8,41.474329
102.9,41.474329
103.0,41.521432
103.1,41.544984
103.2,41.568535
103.3,41.568535
103.4,41.568535
103.5,41.568535
103.6,41.568535
103.7,41.592087
103.8,41.63919
103.9,41.63919
104.0,41.662741
104.1,41.686293
104.2,41.709845
104.3,41.709845
104.4,41.709845
104.5,41.709845
104.6,41.780499
104.7,41.780499
104.8,41.780499
104.9,41.780499
105.0,41.780499
105.1,41.780499
105.2,41.804051
105.3,41.827602
105.4,41.827602
105.5,41.874706
105.6,41.874706
105.7,41.898257
105.8,41.898257
105.9,41.898257
106.0,41.921809
106.1,41.94536
106.2,41.94536
106.3,41.94536
106.4,41.968912
106.5,41.992463
106.6,41.992463
106.7,41.992463
106.8,41.992463
106.9,41.992463
107.0,42.016015
107.1,42.016015
107.2,42.016015
107.3,42.039567
107.4,42.039567
107.5,42.039567
107.6,42.039567
107.7,42.039567
107.8,42.039567
107.9,42.039567
108.0,42.039567
108.1,42.039567
108.2,42.039567
108.3,42.039567
108.4,42.039567
108.5,42.039567
108.6,42.039567
108.7,42.039567
108.8,42.039567
108.9,42.063118
109.0,42.063118
109.1,42.063118
109.2,42.063118
109.3,42.063118
109.4,42.063118
109.5,42.063118
109.6,42.063118
109.7,42.08667
109.8,42.110221
109.9,42.110221
110.0,42.110221
110.1,42.110221
110.2,42.110221
110.3,42.110221
110.4,42.110221
110.5,42.133773
110.6,42.133773
110.7,42.133773
110.8,42.133773
110.9,42.133773
111.0,42.157325
111.1,42.157325
111.2,42.157325
111.3,42.157325
111.4,42.157325
111.5,42.157325
111.6,42.204428
111.7,42.204428
111.8,42.204428
111.9,42.251531
112.0,42.298634
112.1,42.298634
112.2,42.298634
112.3,42.322186
112.4,42.322186
112.5,42.322186
112.6,42.369289
112.7,42.369289
112.8,42.369289
112.9,42.39284
113.0,42.463495
113.1,42.463495
113.2,42.463495
113.3,42.487047
113.4,42.487047
113.5,42.487047
113.6,42.557701
113.7,42.604805
113.8,42.604805
113.9,42.628356
114.0,42.651908
114.1,42.651908
114.2,42.746114
114.3,42.746114
114.4,42.769666
114.5,42.769666
114.6,42.793217
114.7,42.816769
114.8,42.84032
114.9,42.863872
115.0,42.863872
115.1,42.887423
115.2,42.910975
115.3,42.910975
115.4,42.958078
115.5,42.98163
115.6,43.005181
115.7,43.005181
115.8,43.052285
115.9,43.052285
116.0,43.099388
116.1,43.146491
116.2,43.146491
116.3,43.193594
116.4,43.217146
116.5,43.217146
116.6,43.240697
116.7,43.240697
116.8,43.240697
116.9,43.240697
117.0,43.311352
117.1,43.334903
117.2,43.358455
117.3,43.382007
117.4,43.405558
117.5,43.476213
117.6,43.476213
117.7,43.476213
117.8,43.499764
117.9,43.499764
118.0,43.546868
118.1,43.570419
118.2,43.593971
118.3,43.641074
118.4,43.664626
118.5,43.688177
118.6,43.688177
118.7,43.711729
118.8,43.73528
118.9,43.758832
119.0,43.782383
119.1,43.782383
119.2,43.805935
119.3,43.853038
119.4,43.853038
119.5,43.853038
119.6,43.900141
119.7,43.947244
119.8,43.947244
119.9,43.947244
120.0,43.947244
120.1,43.947244
120.2,43.970796
120.3,43.994348
120.4,44.041451
120.5,44.088554
120.6,44.088554
120.7,44.088554
120.8,44.088554
120.9,44.088554
121.0,44.088554
121.1,44.088554
121.2,44.088554
121.3,44.112106
121.4,44.112106
121.5,44.135657
121.6,44.159209
121.7,44.159209
121.8,44.159209
121.9,44.159209
122.0,44.159209
122.1,44.159209
122.2,44.159209
122.3,44.206312
122.4,44.206312
122.5,44.206312
122.6,44.206312
122.7,44.276967
122.8,44.32407
122.9,44.32407
123.0,44.32407
123.1,44.347621
123.2,44.347621
123.3,44.394724
123.4,44.394724
123.5,44.394724
123.6,44.394724
123.7,44.394724
123.8,44.418276
123.9,44.465379
124.0,44.465379
124.1,44.465379
124.2,44.512482
124.3,44.583137
124.4,44.583137
124.5,44.606689
124.6,44.606689
124.7,44.677343
124.8,44.700895
124.9,44.700895
125.0,44.700895
125.1,44.700895
125.2,44.700895
125.3,44.724447
125.4,44.795101
125.5,44.795101
125.6,44.818653
125.7,44.842204
125.8,44.889308
125.9,44.912859
126.0,44.936411
126.1,44.936411
126.2,44.936411
126.3,44.983514
126.4,45.054169
126.5,45.07772
126.6,45.07772
126.7,45.101272
126.8,45.124823
126.9,45.124823
127.0,45.171927
127.1,45.195478
127.2,45.242581
127.3,45.289684
127.4,45.313236
127.5,45.336788
127.6,45.360339
127.7,45.407442
127.8,45.407442
127.9,45.407442
128.0,45.430994
128.1,45.454545
128.2,45.5252
128.3,45.572303
128.4,45.642958
128.5,45.713613
128.6,45.784268
128.7,45.807819
128.8,45.831371
128.9,45.878474
129.0,45.902025
129.1,45.925577
129.2,45.949129
129.3,45.996232
129.4,46.019783
129.5,46.11399
129.6,46.161093
129.7,46.184644
129.8,46.255299
129.9,46.278851
130.0,46.302402
130.1,46.349505
130.2,46.373057
130.3,46.373057
130.4,46.42016
130.5,46.490815
130.6,46.514366
130.7,46.585021
130.8,46.608573
130.9,46.608573
131.0,46.655676
131.1,46.679228
131.2,46.679228
131.3,46.702779
131.4,46.749882
131.5,46.796985
131.6,46.820537
131.7,46.820537
131.8,46.844089
131.9,46.86764
132.0,46.86764
132.1,46.938295
132.2,46.938295
132.3,46.961846
132.4,46.985398
132.5,47.00895
132.6,47.00895
132.7,47.079604
132.8,47.126707
132.9,47.150259
133.0,47.150259
133.1,47.150259
133.2,47.150259
133.3,47.150259
133.4,47.220914
133.5,47.244465
133.6,47.268017
133.7,47.268017
133.8,47.31512
133.9,47.362223
134.0,47.385775
134.1,47.385775
134.2,47.432878
134.3,47.432878
134.4,47.503533
134.5,47.503533
134.6,47.550636
134.7,47.574187
134.8,47.597739
134.9,47.597739
135.0,47.644842
135.1,47.668394
135.2,47.739049
135.3,47.7626
135.4,47.7626
135.5,47.786152
135.6,47.833255
135.7,47.833255
135.8,47.856806
135.9,47.880358
136.0,47.880358
136.1,47.880358
136.2,47.974564
136.3,47.998116
136.4,47.998116
136.5,48.045219
136.6,48.092322
136.7,48.115874
136.8,48.162977
136.9,48.21008
137.0,48.21008
137.1,48.21008
137.2,48.233632
137.3,48.280735
137.4,48.35139
137.5,48.35139
137.6,48.35139
137.7,48.374941
137.8,48.398493
137.9,48.422044
138.0,48.422044
138.1,48.469147
138.2,48.469147
138.3,48.539802
138.4,48.539802
138.5,48.586905
138.6,48.610457
138.7,48.65756
138.8,48.681112
138.9,48.751766
139.0,48.775318
139.1,48.79887
139.2,48.822421
139.3,48.869524
139.4,48.893076
139.5,48.916627
139.6,48.940179
139.7,48.987282
139.8,49.010834
139.9,49.034385
140.0,49.081488
140.1,49.10504
140.2,49.128592
140.3,49.128592
140.4,49.152143
140.5,49.175695
140.6,49.222798
140.7,49.293453
140.8,49.293453
140.9,49.340556
141.0,49.411211
141.1,49.458314
141.2,49.458314
141.3,49.505417
141.4,49.528968
141.5,49.55252
141.6,49.576072
141.7,49.576072
141.8,49.576072
141.9,49.599623
142.0,49.646726
142.1,49.693829
142.2,49.740933
142.3,49.764484
142.4,49.811587
142.5,49.905794
142.6,49.929345
142.7,49.952897
142.8,49.952897
142.9,49.976448
143.0,50.023552
143.1,50.047103
143.2,50.070655
143.3,50.070655
143.4,50.117758
143.5,50.117758
143.6,50.164861
143.7,50.164861
143.8,50.164861
143.9,50.235516
144.0,50.235516
144.1,50.235516
144.2,50.259067
144.3,50.259067
144.4,50.259067
144.5,50.306171
144.6,50.306171
144.7,50.306171
144.8,50.329722
144.9,50.353274
145.0,50.376825
145.1,50.376825
145.2,50.376825
145.3,50.400377
145.4,50.423928
145.5,50.423928
145.6,50.423928
145.7,50.423928
145.8,50.423928
145.9,50.471032
146.0,50.494583
146.1,50.494583
146.2,50.494583
146.3,50.494583
146.4,50.518135
146.5,50.541686
146.6,50.541686
146.7,50.541686
146.8,50.565238
146.9,50.565238
147.0,50.565238
147.1,50.565238
147.2,50.565238
147.3,50.588789
147.4,50.588789
147.5,50.588789
147.6,50.588789
147.7,50.612341
147.8,50.635893
147.9,50.682996
148.0,50.706547
148.1,50.730099
148.2,50.730099
148.3,50.730099
148.4,50.730099
148.5,50.75365
148.6,50.777202
148.7,50.777202
148.8,50.777202
148.9,50.777202
149.0,50.824305
149.1,50.824305
149.2,50.847857
149.3,50.871408
149.4,50.871408
149.5,50.871408
149.6,50.89496
149.7,50.89496
149.8,50.918512
149.9,50.965615
150.0,50.989166
150.1,51.036269
150.2,51.036269
150.3,51.106924
150.4,51.106924
150.5,51.106924
150.6,51.106924
150.7,51.154027
150.8,51.177579
150.9,51.177579
151.0,51.177579
151.1,51.177579
151.2,51.177579
151.3,51.224682
151.4,51.271785
151.5,51.295337
151.6,51.318888
151.7,51.34244
151.8,51.365992
151.9,51.389543
152.0,51.389543
152.1,51.413095
152.2,51.436646
152.3,51.483749
152.4,51.483749
152.5,51.530853
152.6,51.577956
152.7,51.601507
152.8,51.625059
152.9,51.64861
153.0,51.672162
153.1,51.672162
153.2,51.672162
153.3,51.695714
153.4,51.695714
153.5,51.719265
153.6,51.766368
153.7,51.766368
153.8,51.78992
153.9,51.78992
154.0,51.78992
154.1,51.78992
154.2,51.813472
154.3,51.837023
154.4,51.884126
154.5,51.884126
154.6,51.931229
154.7,51.978333
154.8,52.001884
154.9,52.001884
155.0,52.025436
155.1,52.025436
155.2,52.072539
155.3,52.072539
