time_s,explored_fraction,mean_target_separation,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
0.1,0.06447803495512518,28.00541575190197,0.0,0,0.5,24,0.0,28.00541575190197
0.2,0.06447803495512518,28.00541575190197,0.0,0,0.6666666666666666,24,0.0,28.00541575190197
0.30000000000000004,0.06447803495512518,28.00541575190197,0.0,0,0.75,24,0.0,28.00541575190197
0.4,0.06447803495512518,28.00541575190197,0.0,0,0.8,24,0.0,28.00541575190197
0.5,0.06447803495512518,28.00541575190197,0.0,0,0.8333333333333334,24,0.0,28.00541575190197
0.6,0.06447803495512518,28.00541575190197,0.0,0,0.8571428571428571,24,0.0,28.00541575190197
0.7,0.06447803495512518,28.00541575190197,0.0,0,0.875,24,0.0,28.00541575190197
0.7999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.8888888888888888,24,0.0,28.00541575190197
0.8999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.9,24,0.0,28.00541575190197
0.9999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.9090909090909091,24,0.0,28.00541575190197
1.0999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.9166666666666666,24,0.0,28.00541575190197
1.2,0.06447803495512518,28.00541575190197,0.0,0,0.9230769230769231,24,0.0,28.00541575190197
1.3,0.06447803495512518,28.00541575190197,0.0,0,0.9285714285714286,24,0.0,28.00541575190197
1.4000000000000001,0.06447803495512518,28.00541575190197,0.0,0,0.9333333333333333,24,0.0,28.00541575190197
1.5000000000000002,0.06447803495512518,28.00541575190197,0.0,0,0.9375,24,0.0,28.00541575190197
1.6000000000000003,0.06447803495512518,28.00541575190197,0.0,0,0.9411764705882353,24,0.0,28.00541575190197
1.7000000000000004,0.06447803495512518,28.00541575190197,0.0,0,0.9444444444444444,24,0.0,28.00541575190197
1.8000000000000005,0.06447803495512518,28.00541575190197,0.0,0,0.9473684210526315,24,0.0,28.00541575190197
1.9000000000000006,0.06447803495512518,28.00541575190197,0.0,0,0.95,24,0.0,28.00541575190197
2.0000000000000004,0.06636750118091639,28.00541575190197,0.0,10,0.9523809523809523,22,1.5,28.000846624327828
2.1000000000000005,0.06778460085025981,28.00541575190197,0.0,0,0.9545454545454546,22,1.5,27.992312892183655
2.2000000000000006,0.0682569674067076,28.00541575190197,0.0,0,0.9565217391304348,22,1.40358336978853,27.987677985076516
2.3000000000000007,0.06967406707605102,28.00541575190197,0.0,0,0.9541666666666667,24,1.3593452795435048,27.98115438039366
2.400000000000001,0.07109116674539442,28.00541575190197,0.0,0,0.952,22,1.3631984602551832,27.968891308657394
2.500000000000001,0.07345299952763344,28.00541575190197,0.0,0,0.95,24,1.3739009465746819,27.950659788548954
2.600000000000001,0.07416154936230515,28.00541575190197,0.0,0,0.9518518518518518,24,1.35,27.931938228425835
2.700000000000001,0.07557864903164856,28.00541575190197,0.0,0,0.95,24,1.35,27.90402945462662
2.800000000000001,0.07652338214454417,28.00541575190197,0.0,0,0.9413793103448276,24,1.35,27.87091964681239
2.9000000000000012,0.07675956542276807,28.00541575190197,0.0,0,0.9333333333333333,24,1.3078123961769164,27.838618277358123
3.0000000000000013,0.07746811525743977,28.00541575190197,0.0,0,0.9354838709677419,25,0.9744664579968706,27.82189352606351
3.1000000000000014,0.07912139820500709,28.00541575190197,0.0,0,0.93125,23,1.0111371471704071,27.79500086033881
3.2000000000000015,0.079357581483231,28.00541575190197,0.0,0,0.9303030303030303,23,1.05,27.758604609819244
3.3000000000000016,0.08006613131790269,28.00541575190197,0.0,0,0.9264705882352942,24,1.0500000000000003,27.718377516285468
3.4000000000000017,0.0805384978743505,28.00541575190197,0.0,0,0.9285714285714286,22,1.05,27.674681300517392
3.5000000000000018,0.0812470477090222,28.00541575190197,0.0,0,0.9277777777777778,22,1.05,27.62789837150461
3.600000000000002,0.08313651393481342,28.00541575190197,0.0,0,0.9297297297297298,21,1.05,27.578427799493525
3.700000000000002,0.08384506376948513,28.00541575190197,0.0,0,0.9315789473684211,21,1.05,27.52668143092495
3.800000000000002,0.08455361360415682,28.00541575190197,0.0,0,0.9333333333333333,22,1.05,27.473080181313808
3.900000000000002,0.08526216343882853,28.00541575190197,0.0,0,0.93,22,1.05,27.418050527604528
4.000000000000002,0.08644307982994803,28.00541575190197,0.0,10,0.9292682926829269,23,1.5,27.344294644557067
4.100000000000001,0.08786017949929145,28.00541575190197,0.0,0,0.9285714285714286,23,1.5,27.273884210307
4.200000000000001,0.08856872933396316,28.00541575190197,0.0,0,0.9279069767441861,23,1.5,27.20739699317429
4.300000000000001,0.08927727916863486,28.00541575190197,0.0,0,0.9295454545454546,23,1.5,27.14537449026942
4.4,0.08951346244685876,28.00541575190197,0.0,0,0.9288888888888889,24,1.5,27.088316342506218
4.5,0.09116674539442607,28.00541575190197,0.0,0,0.9282608695652174,21,1.5,27.03667532050332
4.6,0.09187529522909778,28.00541575190197,0.0,0,0.925531914893617,22,1.5,26.990853073854506
4.699999999999999,0.09282002834199339,28.00541575190197,0.0,0,0.9229166666666667,24,1.5,26.951196807891538
4.799999999999999,0.09352857817666509,28.00541575190197,0.0,0,0.9224489795918367,23,1.5,26.91799700215481
4.899999999999999,0.0942371280113368,28.00541575190197,0.0,0,0.92,25,1.5,26.891486215393773
