time_s,explored_fraction,mean_target_separation,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
58.100000000000556,0.2135096835144072,28.00541575190197,0.0,0,0.9048109965635739,17,1.5,26.088244530510373
58.20000000000056,0.21374586679263108,28.00541575190197,0.0,0,0.9049742710120069,16,1.5,26.090761827955642
58.30000000000056,0.21374586679263108,28.00541575190197,0.0,0,0.9049657534246576,16,1.5,26.0936390626237
58.40000000000056,0.21374586679263108,28.00541575190197,0.0,0,0.9051282051282051,16,1.5,26.097050242133992
58.50000000000056,0.21374586679263108,28.00541575190197,0.0,0,0.9052901023890785,16,1.5,26.101168702125126
58.60000000000056,0.21374586679263108,28.00541575190197,0.0,0,0.9054514480408858,16,1.5,26.10616083185681
58.700000000000564,0.21374586679263108,28.00541575190197,0.0,0,0.9054421768707483,16,1.5,26.112180437278184
58.800000000000566,0.21374586679263108,28.00541575190197,0.0,0,0.9054329371816638,16,1.5,26.119364162211458
58.90000000000057,0.21374586679263108,28.00541575190197,0.0,0,0.9054237288135594,16,1.5,26.127828239487812
59.00000000000057,0.21374586679263108,28.00541575190197,0.0,0,0.9052453468697124,16,1.5,26.137666671436268
59.10000000000057,0.213982050070855,28.00541575190197,0.0,0,0.9054054054054054,16,1.5,26.14778099679254
59.20000000000057,0.213982050070855,28.00541575190197,0.0,0,0.9055649241146712,16,1.5,26.157458347407303
59.30000000000057,0.213982050070855,28.00541575190197,0.0,0,0.9053872053872054,16,1.5,26.16672728424731
59.400000000000574,0.213982050070855,28.00541575190197,0.0,0,0.9053781512605042,16,1.5,26.175371589122868
59.500000000000576,0.213982050070855,28.00541575190197,0.0,0,0.9055369127516778,16,1.5,26.182025313176457
59.60000000000058,0.21421823334907888,28.00541575190197,0.0,0,0.9056951423785594,17,1.5,26.186592218676314
59.70000000000058,0.21421823334907888,28.00541575190197,0.0,0,0.905685618729097,17,1.5,26.190605158919393
59.80000000000058,0.21445441662730277,28.00541575190197,0.0,0,0.9058430717863105,16,1.5,26.194603127955684
59.90000000000058,0.21445441662730277,28.00541575190197,0.0,0,0.906,16,1.5,26.19850746947113
60.00000000000058,0.21445441662730277,28.00541575190197,0.4,10,0.9059900166389351,16,1.5,26.199039827962938
60.100000000000584,0.2146905999055267,28.00541575190197,0.0,0,0.9059800664451827,16,1.5,26.197572479344466
60.200000000000585,0.2146905999055267,28.00541575190197,0.0,0,0.9061359867330017,16,1.5,26.194250003967767
60.30000000000059,0.2146905999055267,28.00541575190197,0.0,0,0.9062913907284769,16,1.5,26.18921899700467
60.40000000000059,0.2146905999055267,28.00541575190197,0.0,0,0.9064462809917355,16,1.5,26.18265454232498
60.50000000000059,0.2146905999055267,28.00541575190197,0.0,0,0.9062706270627062,16,1.5,26.17476197717056
60.60000000000059,0.21492678318375058,28.00541575190197,0.0,0,0.9064250411861614,16,1.5,26.165778587362414
60.70000000000059,0.21492678318375058,28.00541575190197,0.0,0,0.9064144736842106,16,1.5,26.155975814707517
60.800000000000594,0.21492678318375058,28.00541575190197,0.0,0,0.906568144499179,16,1.5,26.145662491416573
60.900000000000595,0.21492678318375058,28.00541575190197,0.0,0,0.9067213114754098,16,1.5,26.1351890751764
61.0000000000006,0.2151629664619745,28.00541575190197,0.0,0,0.9067103109656302,17,1.5,26.124951110518097
61.1000000000006,0.2153991497401984,28.00541575190197,0.0,0,0.9068627450980392,18,1.5,26.115386098733488
61.2000000000006,0.2156353330184223,28.00541575190197,0.0,0,0.9070146818923328,17,1.5,26.106952007111335
61.3000000000006,0.2158715162966462,28.00541575190197,0.0,0,0.9071661237785016,16,1.5,26.099222001071077
61.4000000000006,0.2158715162966462,28.00541575190197,0.0,0,0.9073170731707317,16,1.5,26.09322616816224
61.500000000000604,0.2158715162966462,28.00541575190197,0.0,0,0.9073051948051948,16,1.5,26.08999455066177
61.600000000000605,0.2158715162966462,28.00541575190197,0.0,0,0.9072933549432739,16,1.5,26.089414930381196
61.70000000000061,0.2158715162966462,28.00541575190197,0.0,0,0.9072815533980583,16,1.5,26.091301354492906
61.80000000000061,0.216343882853094,28.00541575190197,0.0,0,0.9072697899838449,17,1.5,26.095097764707358
