time_s,explored_fraction,mean_target_separation,mission_overlap_fraction,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
0.1,0.06518658478979689,28.551401437735326,0.7111111111111111,0.0,10,0.5,23,1.5,28.004248581166788
0.2,0.06660368445914029,28.551401437735326,0.7111111111111111,0.0,0,0.6666666666666666,25,1.5,28.001824493442403
0.30000000000000004,0.0675484175720359,28.551401437735326,0.7111111111111111,0.0,0,0.725,24,1.5,27.997772229092714
0.4,0.0687293339631554,28.551401437735326,0.7111111111111111,0.0,0,0.76,24,1.5,27.992038737960286
0.5,0.07085498346717052,28.551401437735326,0.7111111111111111,0.0,0,0.7833333333333333,20,1.5,27.984608544371394
0.6,0.07250826641473784,28.551401437735326,0.7111111111111111,0.0,0,0.8,25,1.5,27.97550124861233
0.7,0.07345299952763344,28.551401437735326,0.7111111111111111,0.0,0,0.825,25,1.5,27.964768133044455
0.7999999999999999,0.07487009919697686,28.551401437735326,0.7111111111111111,0.0,0,0.8333333333333334,23,1.5,27.951206605815038
0.8999999999999999,0.07628719886632027,28.551401437735326,0.7111111111111111,0.0,0,0.82,23,1.5,27.934245309372933
0.9999999999999999,0.07675956542276807,28.551401437735326,0.7111111111111111,0.0,0,0.8090909090909091,23,1.5,27.913956441533642
1.0999999999999999,0.07770429853566367,28.551401437735326,0.7111111111111111,0.0,0,0.825,24,1.5,27.891122380926692
1.2,0.07982994803967879,28.551401437735326,0.7111111111111111,0.0,0,0.8307692307692308,25,1.5,27.866671421369063
1.3,0.0805384978743505,28.551401437735326,0.7111111111111111,0.0,0,0.8142857142857143,24,1.5,27.841582073866146
1.4000000000000001,0.0812470477090222,28.551401437735326,0.7111111111111111,0.0,0,0.8066666666666666,24,1.5,27.81571478303699
1.5000000000000002,0.0821917808219178,28.551401437735326,0.7111111111111111,0.0,0,0.81875,23,1.5,27.788929723462807
1.6000000000000003,0.08408124704770903,28.551401437735326,0.7111111111111111,0.0,0,0.8294117647058824,22,1.5,27.7610870144232
1.7000000000000004,0.08478979688238072,28.551401437735326,0.7111111111111111,0.0,0,0.8277777777777777,23,1.5,27.732047360841893
1.8000000000000005,0.08573452999527634,28.551401437735326,0.7111111111111111,0.0,0,0.8368421052631579,24,1.5,27.701673095225132
1.9000000000000006,0.08691544638639584,28.551401437735326,0.7111111111111111,0.0,0,0.84,23,1.5,27.669829573266913
2.0000000000000004,0.08786017949929145,28.551401437735326,0.7111111111111111,0.0,0,0.8428571428571429,23,1.5,27.636387222274443
2.1000000000000005,0.08927727916863486,26.922692974176318,0.7555555555555555,0.0,10,0.8409090909090909,22,1.5,27.605056478325192
2.2000000000000006,0.09093056211620218,26.922692974176318,0.7555555555555555,0.0,0,0.8478260869565217,19,1.5,27.576374000973377
2.3000000000000007,0.09258384506376949,26.922692974176318,0.7555555555555555,0.0,0,0.8458333333333333,21,1.5,27.550641185521616
2.400000000000001,0.0932923948984412,26.922692974176318,0.7555555555555555,0.0,0,0.848,22,1.5,27.528128037874637
2.500000000000001,0.0947094945677846,26.922692974176318,0.7555555555555555,0.0,0,0.8538461538461538,23,1.5,27.509073472416517
2.600000000000001,0.09541804440245631,26.922692974176318,0.7555555555555555,0.0,0,0.8592592592592593,23,1.5,27.49368633150816
2.700000000000001,0.09612659423712801,26.922692974176318,0.7555555555555555,0.0,0,0.8571428571428571,24,1.5,27.48214705394418
2.800000000000001,0.09659896079357581,26.922692974176318,0.7555555555555555,0.0,0,0.8551724137931035,23,1.5,27.47460986230596
2.9000000000000012,0.09754369390647143,26.922692974176318,0.7555555555555555,0.0,0,0.86,24,1.5,27.471205286473225
3.0000000000000013,0.09896079357581483,26.922692974176318,0.7555555555555555,0.0,0,0.8580645161290322,24,1.5,27.472042802380443
3.1000000000000014,0.09966934341048654,26.922692974176318,0.7555555555555555,0.0,0,0.859375,23,1.5,27.47721334800107
3.2000000000000015,0.10014170996693435,26.922692974176318,0.7555555555555555,0.0,0,0.8636363636363636,22,1.5,27.489553124313606
3.3000000000000016,0.10179499291450166,26.922692974176318,0.7555555555555555,0.0,0,0.8676470588235294,22,1.5,27.508995815811705
3.4000000000000017,0.10297590930562116,26.922692974176318,0.7555555555555555,0.0,1,0.8685714285714285,25,1.5,27.532847691958764
3.5000000000000018,0.10392064241851677,26.922692974176318,0.7555555555555555,0.0,0,0.8694444444444445,27,1.5,27.56083720969912
3.600000000000002,0.10462919225318848,26.922692974176318,0.7555555555555555,0.0,0,0.8675675675675676,27,1.5,27.591923057624808
3.700000000000002,0.10510155880963627,26.922692974176318,0.7555555555555555,0.0,0,0.868421052631579,27,1.5,27.624720011179438
3.800000000000002,0.10557392536608408,26.922692974176318,0.7555555555555555,0.0,0,0.8692307692307693,27,1.5,27.65858178177304
3.900000000000002,0.10604629192253189,26.922692974176318,0.7555555555555555,0.0,0,0.8675,27,1.5,27.693448498908733
4.000000000000002,0.1069910250354275,26.922692974176318,0.7555555555555555,0.0,1,0.8682926829268293,24,1.5,27.727571136639835
4.100000000000001,0.1079357581483231,23.893741473219144,0.9111111111111111,0.125,8,0.8690476190476191,23,1.5,27.757981034539085
4.200000000000001,0.10888049126121871,23.893741473219144,0.9111111111111111,0.125,0,0.8674418604651163,23,1.5,27.784685736109655
4.300000000000001,0.11006140765233821,23.893741473219144,0.9111111111111111,0.125,0,0.8704545454545455,21,1.5,27.807898517747812
4.4,0.11124232404345773,23.893741473219144,0.9111111111111111,0.125,0,0.8688888888888889,20,1.5,27.82790767679321
4.5,0.11289560699102504,23.893741473219144,0.9111111111111111,0.125,0,0.8695652173913043,22,1.5,27.845066296413364
4.6,0.11360415682569674,23.893741473219144,0.9111111111111111,0.125,0,0.8702127659574468,22,1.5,27.859776349904436
4.699999999999999,0.11431270666036844,23.893741473219144,0.9111111111111111,0.125,0,0.8708333333333333,22,1.5,27.8724679272937
4.799999999999999,0.11478507321681625,23.893741473219144,0.9111111111111111,0.125,0,0.8693877551020408,21,1.5,27.883869964381383
4.899999999999999,0.11525743977326405,23.893741473219144,0.9111111111111111,0.125,0,0.868,23,1.5,27.89576726171346
4.999999999999998,0.11549362305148796,23.893741473219144,0.9111111111111111,0.125,0,0.8666666666666667,23,1.5,27.907891626556662
5.099999999999998,0.11643835616438356,23.893741473219144,0.9111111111111111,0.125,0,0.8692307692307693,21,1.5,27.919541697680316
5.1999999999999975,0.11667453944260746,23.893741473219144,0.9111111111111111,0.11764705882352941,1,0.8716981132075472,22,1.5,27.93114570497899
5.299999999999997,0.11809163911195088,23.893741473219144,0.9111111111111111,0.11764705882352941,0,0.8740740740740741,22,1.5,27.94122581527427
5.399999999999997,0.11832782239017478,23.893741473219144,0.9111111111111111,0.16666666666666666,1,0.8727272727272727,22,1.5,27.94995360397232
5.4999999999999964,0.11880018894662257,23.893741473219144,0.9111111111111111,0.16666666666666666,0,0.8696428571428572,21,1.5,27.957495064164508
5.599999999999996,0.11974492205951819,23.893741473219144,0.9111111111111111,0.16666666666666666,0,0.8701754385964913,21,1.5,27.964018884742448
5.699999999999996,0.1206896551724138,23.893741473219144,0.9111111111111111,0.16666666666666666,0,0.8706896551724138,22,1.5,27.969704738831965
5.799999999999995,0.12116202172886159,23.893741473219144,0.9111111111111111,0.16666666666666666,0,0.8711864406779661,23,1.5,27.97474981589318
5.899999999999995,0.1216343882853094,23.893741473219144,0.9111111111111111,0.16666666666666666,0,0.8733333333333333,22,1.5,27.97937284712663
5.999999999999995,0.1218705715635333,23.893741473219144,0.9111111111111111,0.21052631578947367,1,0.8672131147540983,21,1.5,27.983342595128352
6.099999999999994,0.12257912139820501,23.893741473219144,0.9111111111111111,0.24,7,0.867741935483871,23,1.5,27.987048750842664
6.199999999999994,0.1232876712328767,23.200690793740943,0.9111111111111111,0.24,0,0.8698412698412699,22,1.5,27.989676851655485
6.299999999999994,0.12423240434577232,23.200690793740943,0.9111111111111111,0.24,0,0.8703125,25,1.5,27.991769545322274
6.399999999999993,0.12470477090222012,23.200690793740943,0.9111111111111111,0.24,0,0.8723076923076923,24,1.5,27.99343736691589
6.499999999999993,0.12494095418044403,23.200690793740943,0.9111111111111111,0.24,0,0.8712121212121212,24,1.5,27.99480281931223
6.5999999999999925,0.12612187057156354,23.200690793740943,0.9111111111111111,0.24,0,0.8701492537313433,26,1.5,27.99599858988861
6.699999999999992,0.12706660368445913,23.200690793740943,0.9111111111111111,0.24,0,0.8705882352941177,23,1.5,27.997165739248707
6.799999999999992,0.12801133679735474,23.200690793740943,0.9111111111111111,0.23076923076923078,1,0.8695652173913043,24,1.5,27.997062307171323
6.8999999999999915,0.12824752007557866,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.87,24,1.5,27.99736945438893
6.999999999999991,0.12895606991025035,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8690140845070422,26,1.5,27.998286525060117
7.099999999999991,0.12919225318847424,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8694444444444445,25,1.5,27.999826725045335
7.19999999999999,0.12990080302314597,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8671232876712329,25,1.5,28.00175426467252
7.29999999999999,0.13013698630136986,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8689189189189189,25,1.5,28.00383587235566
7.39999999999999,0.13108171941426547,23.200690793740943,0.9111111111111111,0.23076923076923078,1,0.8706666666666667,25,1.5,28.005842704854977
7.499999999999989,0.13202645252716108,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8710526315789474,25,1.5,28.0075523379208
7.599999999999989,0.1329711856400567,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8714285714285714,23,1.5,28.01292079201841
7.699999999999989,0.13438828530940009,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8705128205128205,21,1.5,28.021114069700246
7.799999999999988,0.13556920170051961,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.8696202531645569,21,1.5,28.027988366106502
7.899999999999988,0.1362777515351913,23.200690793740943,0.9111111111111111,0.23076923076923078,0,0.87125,21,1.5,28.033360440680838
7.999999999999988,0.1365139348134152,23.200690793740943,0.9111111111111111,0.2222222222222222,1,0.8728395061728395,21,1.5,28.037104882385783
8.099999999999987,0.13722248464808692,23.200690793740943,0.9111111111111111,0.21212121212121213,7,0.8731707317073171,22,1.5,28.044695935617412
8.199999999999987,0.13769485120453473,23.200690793740943,0.9111111111111111,0.21212121212121213,0,0.8734939759036144,21,1.5,28.0556379489276
8.299999999999986,0.13911195087387812,25.27048346199206,0.8444444444444444,0.21212121212121213,0,0.8714285714285714,22,1.5,28.069245967550355
8.399999999999986,0.14029286726499765,25.27048346199206,0.8444444444444444,0.21212121212121213,0,0.8729411764705882,24,1.5,28.08529719599674
8.499999999999986,0.14029286726499765,25.27048346199206,0.8444444444444444,0.21212121212121213,0,0.8732558139534884,24,1.5,28.103030988165184
8.599999999999985,0.14052905054322154,25.27048346199206,0.8444444444444444,0.21212121212121213,0,0.8735632183908046,23,1.5,28.12257862443042
8.699999999999985,0.14123760037789324,25.27048346199206,0.8444444444444444,0.21212121212121213,0,0.8738636363636364,21,1.5,28.144053667154886
8.799999999999985,0.14265470004723665,25.27048346199206,0.8444444444444444,0.20588235294117646,1,0.8730337078651685,21,1.5,28.170355689312924
8.899999999999984,0.14383561643835616,25.27048346199206,0.8444444444444444,0.20588235294117646,0,0.8744444444444445,20,1.5,28.201543711332967
8.999999999999984,0.14407179971658007,25.27048346199206,0.8444444444444444,0.20588235294117646,0,0.8736263736263736,20,1.5,28.23762037024263
9.099999999999984,0.14430798299480396,25.27048346199206,0.8444444444444444,0.20588235294117646,0,0.875,20,1.5,28.278530902937618
9.199999999999983,0.14548889938592346,25.27048346199206,0.8444444444444444,0.20588235294117646,0,0.875268817204301,23,1.5,28.325412729982002
9.299999999999983,0.146669815777043,25.27048346199206,0.8444444444444444,0.20588235294117646,0,0.875531914893617,24,1.5,28.378429406782693
9.399999999999983,0.14761454888993858,25.27048346199206,0.8444444444444444,0.2,1,0.8747368421052631,23,1.5,28.435808897666032
9.499999999999982,0.1483230987246103,25.27048346199206,0.8444444444444444,0.2,0,0.8739583333333333,25,1.5,28.497602511918615
9.599999999999982,0.1485592820028342,25.27048346199206,0.8444444444444444,0.2,0,0.8742268041237113,24,1.5,28.56387465007782
9.699999999999982,0.149031648559282,25.27048346199206,0.8444444444444444,0.2,0,0.8755102040816326,25,1.5,28.63470196470438
9.799999999999981,0.14974019839395372,25.27048346199206,0.8444444444444444,0.2,0,0.8737373737373737,24,1.5,28.710174806454955
9.89999999999998,0.1511572980632971,25.27048346199206,0.8444444444444444,0.2,0,0.873,23,1.5,28.79069625201816
9.99999999999998,0.15233821445441662,25.27048346199206,0.8444444444444444,0.19444444444444445,1,0.8742574257425743,21,1.5,28.87450408004199
