time_s,explored_fraction,mean_target_separation,mission_overlap_fraction,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
68.3000000000004,0.6327350023618328,30.54475396602338,0.6666666666666666,0.7949061662198391,1,0.8882066276803119,26,1.5,33.121474561100186
68.40000000000039,0.6334435521965045,30.54475396602338,0.6666666666666666,0.7949061662198391,0,0.8883211678832117,24,1.5,33.128113454290414
68.50000000000038,0.6334435521965045,30.54475396602338,0.6666666666666666,0.7949061662198391,0,0.8883867832847425,24,1.5,33.13583792052289
68.60000000000038,0.6334435521965045,30.54475396602338,0.6666666666666666,0.7949061662198391,0,0.8883066472586123,24,1.5,33.14165619253654
68.70000000000037,0.6334435521965045,30.54475396602338,0.6666666666666666,0.7954545454545454,2,0.8882267441860465,24,1.5,33.14787952665872
68.80000000000037,0.6339159187529523,30.54475396602338,0.6666666666666666,0.7954545454545454,0,0.888243831640058,25,1.5,33.15569384309618
68.90000000000036,0.6343882853094001,30.371006871143614,0.6528735632183909,0.7954545454545454,2,0.8881642512077295,25,1.5,33.164253258988694
69.00000000000036,0.6343882853094001,30.371006871143614,0.6528735632183909,0.7954545454545454,0,0.8881813796430295,25,1.5,33.1736111759109
69.10000000000035,0.6343882853094001,30.371006871143614,0.6528735632183909,0.7954545454545454,0,0.8880057803468208,25,1.5,33.183868626996265
69.20000000000034,0.6343882853094001,30.371006871143614,0.6528735632183909,0.7954545454545454,0,0.887974987974988,25,1.5,33.1951539744644
69.30000000000034,0.6343882853094001,30.371006871143614,0.6528735632183909,0.7954545454545454,0,0.8880403458213256,25,1.5,33.207394838115405
69.40000000000033,0.634860651865848,30.371006871143614,0.6528735632183909,0.7954545454545454,0,0.8880575539568345,24,1.5,33.22023144989089
69.50000000000033,0.6350968351440718,30.371006871143614,0.6528735632183909,0.7954545454545454,0,0.8881704980842912,24,1.5,33.23366141278147
69.60000000000032,0.6353330184222957,30.371006871143614,0.6528735632183909,0.7957276368491322,1,0.8881396461023434,24,1.5,33.247297782771426
69.70000000000032,0.6358053849787435,30.371006871143614,0.6528735632183909,0.7957276368491322,0,0.88810888252149,24,1.5,33.261074479102334
69.80000000000031,0.6360415682569674,30.371006871143614,0.6528735632183909,0.7957276368491322,0,0.8879828326180258,25,1.5,33.274947539661575
69.9000000000003,0.6362777515351913,30.371006871143614,0.6528735632183909,0.7957276368491322,0,0.8879523809523809,25,1.5,33.28918178806205
70.0000000000003,0.6365139348134152,30.371006871143614,0.6528735632183909,0.796,1,0.8878269139324774,26,1.5,33.30388407675226
70.10000000000029,0.6365139348134152,30.371006871143614,0.6528735632183909,0.7997382198952879,23,0.8878917378917379,26,1.5,33.3161480170582
70.20000000000029,0.636986301369863,30.371006871143614,0.6528735632183909,0.7997382198952879,0,0.8879089615931721,27,1.5,33.326160993744644
70.30000000000028,0.636986301369863,30.371006871143614,0.6528735632183909,0.7997382198952879,1,0.8878314393939394,27,1.5,33.33413692440873
70.40000000000028,0.6374586679263108,30.371006871143614,0.6528735632183909,0.7997382198952879,0,0.8878959810874705,26,1.5,33.33902251625689
70.50000000000027,0.6374586679263108,30.371006871143614,0.6528735632183909,0.7997382198952879,0,0.8880075542965061,26,1.5,33.336932290385235
70.60000000000026,0.6379310344827587,30.371006871143614,0.6528735632183909,0.7997382198952879,0,0.8881659594530882,26,1.5,33.33205959388501
70.70000000000026,0.6381672177609825,30.371006871143614,0.6528735632183909,0.7997382198952879,2,0.8880414312617703,26,1.5,33.324568225545015
70.80000000000025,0.6386395843174303,30.371006871143614,0.6528735632183909,0.7997382198952879,0,0.8880582980724024,28,1.5,33.31466062103898
70.90000000000025,0.6386395843174303,30.371006871143614,0.6528735632183909,0.8,2,0.887981220657277,28,1.5,33.302239458172984
71.00000000000024,0.639348134152102,30.041534254643953,0.671264367816092,0.7989556135770235,1,0.8879981247069855,26,1.5,33.28772754650951
71.10000000000024,0.639584317430326,30.041534254643953,0.671264367816092,0.7989556135770235,0,0.8877808988764045,26,1.5,33.27134271965164
71.20000000000023,0.6398205007085498,30.041534254643953,0.671264367816092,0.7989556135770235,0,0.8879382889200561,27,1.5,33.2528383868546
71.30000000000022,0.6398205007085498,30.041534254643953,0.671264367816092,0.7989556135770235,0,0.8878618113912231,27,1.5,33.22771943990305
71.40000000000022,0.6410014170996693,30.041534254643953,0.671264367816092,0.7989556135770235,0,0.887925407925408,26,1.5,33.201203156569
71.50000000000021,0.6412376003778932,30.041534254643953,0.671264367816092,0.7989556135770235,0,0.8879888268156425,25,1.5,33.17312005274717
71.60000000000021,0.641709966934341,30.041534254643953,0.671264367816092,0.7981770833333334,2,0.8880985588098559,24,1.5,33.142583299515664
71.7000000000002,0.6424185167690127,30.041534254643953,0.671264367816092,0.7981770833333334,0,0.8881151346332404,25,1.5,33.105746961710494
71.8000000000002,0.6424185167690127,30.041534254643953,0.671264367816092,0.7981770833333334,0,0.8882243857209087,25,1.5,33.06778952399378
71.90000000000019,0.6424185167690127,30.041534254643953,0.671264367816092,0.7981770833333334,0,0.8881944444444444,25,1.5,33.02917119372726
72.00000000000018,0.6424185167690127,30.041534254643953,0.671264367816092,0.7984395318595578,1,0.8880258899676375,25,1.5,32.990092614460124
72.10000000000018,0.6431270666036845,30.041534254643953,0.671264367816092,0.8005115089514067,23,0.8879963065558634,26,1.5,32.950944272455
72.20000000000017,0.6433632498819084,30.041534254643953,0.671264367816092,0.8005115089514067,0,0.8878745965882895,26,1.5,32.91222103131128
72.30000000000017,0.6435994331601322,30.041534254643953,0.671264367816092,0.7994891443167306,1,0.8877992633517495,26,1.5,32.87506964142174
72.40000000000016,0.6438356164383562,30.041534254643953,0.671264367816092,0.7994891443167306,0,0.8878620689655172,25,1.5,32.8399662602317
72.50000000000016,0.644307982994804,30.041534254643953,0.671264367816092,0.7994891443167306,0,0.8877869605142332,25,1.5,32.80661942746818
72.60000000000015,0.6447803495512517,30.041534254643953,0.671264367816092,0.7994891443167306,0,0.8878954607977991,24,1.5,32.77449972606999
72.70000000000014,0.6450165328294757,30.041534254643953,0.671264367816092,0.8,2,0.8879120879120879,25,1.5,32.74269924640159
72.80000000000014,0.6452527161076995,30.041534254643953,0.671264367816092,0.8,0,0.8878829446730682,26,1.5,32.71115490741948
72.90000000000013,0.6454888993859235,30.041534254643953,0.671264367816092,0.8002544529262087,2,0.8879452054794521,26,1.5,32.679460057202036
73.00000000000013,0.6457250826641474,30.041534254643953,0.671264367816092,0.8002544529262087,0,0.8879160966712266,27,1.5,32.647798069865054
73.10000000000012,0.6457250826641474,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8877504553734062,27,1.5,32.61590049204775
73.20000000000012,0.6457250826641474,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8877671668940428,27,1.5,32.58367079131079
73.30000000000011,0.6457250826641474,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8877384196185286,27,1.5,32.5510796046644
73.4000000000001,0.646669815777043,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8876643990929706,25,1.5,32.51808941860916
73.5000000000001,0.6471421823334907,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8876811594202898,25,1.5,32.48466848800021
73.6000000000001,0.6473783656117147,31.15795806690399,0.632183908045977,0.8002544529262087,1,0.8878335594753505,26,1.5,32.45090558243786
73.70000000000009,0.6478507321681625,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.887940379403794,26,1.5,32.416781331245915
73.80000000000008,0.6480869154463864,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8880018042399639,26,1.5,32.381995704231436
73.90000000000008,0.6483230987246102,31.15795806690399,0.632183908045977,0.8002544529262087,0,0.8878378378378379,26,1.5,32.34692814766375
74.00000000000007,0.6485592820028342,31.15795806690399,0.632183908045977,0.7992376111817027,1,0.8878092667566352,27,1.5,32.31252053355559
74.10000000000007,0.6485592820028342,31.15795806690399,0.632183908045977,0.8019925280199253,23,0.8877807726864331,27,1.5,32.28113946818786
74.20000000000006,0.6487954652810581,31.15795806690399,0.632183908045977,0.8019925280199253,0,0.8877074921489457,28,1.5,32.250992781560775
74.30000000000005,0.6492678318375059,31.15795806690399,0.632183908045977,0.8022388059701493,1,0.8876792114695341,27,1.5,32.22065361571476
74.40000000000005,0.6495040151157299,31.15795806690399,0.632183908045977,0.8022388059701493,0,0.8876510067114094,27,1.5,32.190248966761175
74.50000000000004,0.6497401983939537,31.15795806690399,0.632183908045977,0.8022388059701493,0,0.887444146559428,27,1.5,32.160358436315285
74.60000000000004,0.6499763816721776,31.15795806690399,0.632183908045977,0.8022388059701493,0,0.8874609549308344,27,1.5,32.13131841311736
74.70000000000003,0.6499763816721776,31.15795806690399,0.632183908045977,0.8027295285359801,2,0.8874777183600713,27,1.5,32.10418181252742
74.80000000000003,0.6499763816721776,31.15795806690399,0.632183908045977,0.8027295285359801,0,0.8875834445927904,27,1.5,32.07880884288379
74.90000000000002,0.6506849315068494,31.15795806690399,0.632183908045977,0.8029739776951673,2,0.8876,26,1.5,32.05511370025015
75.00000000000001,0.6509211147850732,31.15795806690399,0.632183908045977,0.8029739776951673,0,0.8876165113182424,26,1.5,32.032670847023184
75.10000000000001,0.6509211147850732,31.15795806690399,0.632183908045977,0.8029739776951673,0,0.8877216312056737,26,1.5,32.010935435289
75.2,0.6516296646197449,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8876936697653829,26,1.5,31.989741076716204
75.3,0.6518658478979689,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8876657824933687,26,1.5,31.969011153302876
75.39999999999999,0.6523382144544166,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8876379690949228,26,1.5,31.947175633757023
75.49999999999999,0.6528105810108644,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8876543209876543,27,1.5,31.923753956726372
75.59999999999998,0.6530467642890884,30.09639161765678,0.6873563218390805,0.8029739776951673,1,0.8875825627476882,28,1.5,31.900454696095704
75.69999999999997,0.6535191308455361,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8875549692172383,28,1.5,31.87720281146078
75.79999999999997,0.6537553141237601,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8875274483970136,28,1.5,31.853928597712336
75.89999999999996,0.6537553141237601,30.09639161765678,0.6873563218390805,0.8029739776951673,0,0.8875,28,1.5,31.83055802752141
75.99999999999996,0.6542276806802079,30.09639161765678,0.6873563218390805,0.8029739776951673,1,0.8874288217257994,27,1.5,31.807247227496518
76.09999999999995,0.6542276806802079,30.09639161765678,0.6873563218390805,0.8070388349514563,23,0.8875328083989501,27,1.5,31.782226740288024
76.19999999999995,0.6544638639584317,30.09639161765678,0.6873563218390805,0.8070388349514563,0,0.8876365224989078,27,1.5,31.755465432855733
76.29999999999994,0.6549362305148796,30.09639161765678,0.6873563218390805,0.8072727272727273,1,0.887565445026178,26,1.5,31.727218680154948
76.39999999999993,0.6556447803495512,30.09639161765678,0.6873563218390805,0.8072727272727273,0,0.8875816993464052,26,1.5,31.697760001647612
76.49999999999993,0.6561171469059991,30.09639161765678,0.6873563218390805,0.8072727272727273,0,0.887597911227154,26,1.5,31.667251201068296
76.59999999999992,0.6568256967406707,30.09639161765678,0.6873563218390805,0.8072727272727273,0,0.8875706214689265,27,1.5,31.636462861814067
76.69999999999992,0.6568256967406707,30.09639161765678,0.6873563218390805,0.8072727272727273,2,0.8875,27,1.5,31.605227837188156
76.79999999999991,0.6568256967406707,30.09639161765678,0.6873563218390805,0.8072727272727273,0,0.8874729085392284,27,1.5,31.573803666852644
76.8999999999999,0.6568256967406707,30.09639161765678,0.6873563218390805,0.8065296251511487,3,0.8874891774891774,27,1.5,31.541797102823278
76.9999999999999,0.6568256967406707,30.09639161765678,0.6873563218390805,0.8065296251511487,0,0.8874621703415477,27,1.5,31.509586307053006
77.0999999999999,0.6568256967406707,30.09639161765678,0.6873563218390805,0.8065296251511487,0,0.8874352331606218,27,1.5,31.477929944742474
77.19999999999989,0.6572980632971186,30.09639161765678,0.6873563218390805,0.8065296251511487,0,0.8874083656748598,27,1.5,31.447103735066847
77.29999999999988,0.6577704298535664,29.55028139501769,0.6827586206896552,0.8065296251511487,0,0.8875538329026701,26,1.5,31.417389662077774
77.39999999999988,0.6582427964100142,29.55028139501769,0.6827586206896552,0.8065296251511487,0,0.8876559139784946,26,1.5,31.389108338696776
77.49999999999987,0.6587151629664619,29.55028139501769,0.6827586206896552,0.8065296251511487,0,0.8877147766323024,26,1.5,31.36268085706019
77.59999999999987,0.6589513462446859,29.55028139501769,0.6827586206896552,0.8067632850241546,1,0.8877734877734877,27,1.5,31.335741913307125
77.69999999999986,0.6589513462446859,29.55028139501769,0.6827586206896552,0.8067632850241546,0,0.8877463581833762,27,1.5,31.310449251973242
77.79999999999986,0.6591875295229098,29.55028139501769,0.6827586206896552,0.8067632850241546,0,0.8875909285408644,27,1.5,31.287414252681312
77.89999999999985,0.6594237128011337,29.55028139501769,0.6827586206896552,0.8067632850241546,0,0.8874358974358975,27,1.5,31.266150253981984
77.99999999999984,0.6594237128011337,29.55028139501769,0.6827586206896552,0.8067632850241546,0,0.8874519846350832,27,1.5,31.24637322005245
78.09999999999984,0.6598960793575814,29.55028139501769,0.6827586206896552,0.8090154211150652,23,0.8875532821824382,27,1.5,31.22867421058897
78.19999999999983,0.6601322626358054,29.55028139501769,0.6827586206896552,0.8090154211150652,0,0.887526607066837,27,1.5,31.213126175743273
78.29999999999983,0.6601322626358054,29.55028139501769,0.6827586206896552,0.8090154211150652,1,0.8875,27,1.5,31.19910301857935
78.39999999999982,0.6608408124704771,29.55028139501769,0.6827586206896552,0.8090154211150652,0,0.887515923566879,27,1.5,31.186574474143487
78.49999999999982,0.661076995748701,29.55028139501769,0.6827586206896552,0.8090154211150652,0,0.8875742154368108,27,1.5,31.17600776344666
78.59999999999981,0.6617855455833727,29.55028139501769,0.6827586206896552,0.8090154211150652,0,0.8875052943667937,27,1.5,31.167379392614375
78.6999999999998,0.6620217288615966,29.55028139501769,0.6827586206896552,0.8092417061611374,2,0.8874365482233503,28,1.5,31.160646627478755
78.7999999999998,0.6622579121398205,29.55028139501769,0.6827586206896552,0.8092417061611374,0,0.8873679763413603,27,1.5,31.156143289977877
78.89999999999979,0.6624940954180444,29.55028139501769,0.6827586206896552,0.8096926713947991,3,0.8872995780590718,26,1.5,31.153852322373464
78.99999999999979,0.6627302786962683,29.55028139501769,0.6827586206896552,0.8096926713947991,0,0.8873156342182891,26,1.5,31.153592027963384
79.09999999999978,0.6627302786962683,29.55028139501769,0.6827586206896552,0.8096926713947991,0,0.8872895622895622,26,1.5,31.15534889487224
79.19999999999978,0.6627302786962683,29.55028139501769,0.6827586206896552,0.8096926713947991,0,0.8872635561160152,26,1.5,31.159099565575772
79.29999999999977,0.6629664619744922,29.55028139501769,0.6827586206896552,0.8096926713947991,0,0.8873635600335852,27,1.5,31.16414625711161
79.39999999999976,0.66343882853094,29.313904950389443,0.6850574712643678,0.8096926713947991,0,0.8874213836477988,26,1.5,31.17043714619255
79.49999999999976,0.6639111950873878,29.313904950389443,0.6850574712643678,0.8096926713947991,0,0.8874790619765495,26,1.5,31.177931165454197
79.59999999999975,0.6641473783656117,29.313904950389443,0.6850574712643678,0.8096926713947991,1,0.8875365955667085,26,1.5,31.18658853125942
79.69999999999975,0.6646197449220596,29.313904950389443,0.6850574712643678,0.8096926713947991,0,0.887468671679198,27,1.5,31.196537028750605
79.79999999999974,0.6648559282002834,29.313904950389443,0.6850574712643678,0.8096926713947991,0,0.8873591989987485,27,1.5,31.207850453630254
79.89999999999974,0.6653282947567313,29.313904950389443,0.6850574712643678,0.8096926713947991,0,0.887375,27,1.5,31.220522363039095
79.99999999999973,0.6655644780349551,29.313904950389443,0.6850574712643678,0.8096926713947991,0,0.8874323761964211,27,1.5,31.23455716580211
80.09999999999972,0.6655644780349551,29.313904950389443,0.6850574712643678,0.8127906976744186,23,0.8874064837905237,27,1.5,31.249800663627944
80.19999999999972,0.665800661313179,29.313904950389443,0.6850574712643678,0.8127906976744186,0,0.8873391448733915,26,1.5,31.267062986445012
80.29999999999971,0.6660368445914029,29.313904950389443,0.6850574712643678,0.8130081300813008,1,0.8873134328358209,27,1.5,31.285812016295765
80.39999999999971,0.6660368445914029,29.313904950389443,0.6850574712643678,0.8130081300813008,0,0.8873291925465838,27,1.5,31.30373978555702
80.4999999999997,0.6667453944260746,29.313904950389443,0.6850574712643678,0.8130081300813008,0,0.8873449131513648,25,1.5,31.322746868378555
80.5999999999997,0.6667453944260746,29.313904950389443,0.6850574712643678,0.8130081300813008,0,0.8873192895497728,25,1.5,31.343035904430128
80.69999999999969,0.6669815777042986,29.313904950389443,0.6850574712643678,0.813441483198146,3,0.8873762376237624,25,1.5,31.364049198779192
80.79999999999968,0.6672177609825224,29.313904950389443,0.6850574712643678,0.813441483198146,0,0.8873094355170993,25,1.5,31.385900355843383
80.89999999999968,0.6679263108171941,29.313904950389443,0.6850574712643678,0.8136574074074074,2,0.8872427983539095,26,1.5,31.408037918239646
80.99999999999967,0.6681624940954181,29.313904950389443,0.6850574712643678,0.8138728323699422,1,0.8871763255240444,26,1.5,31.429707103220267
81.09999999999967,0.6681624940954181,29.313904950389443,0.6850574712643678,0.8138728323699422,0,0.8871921182266009,26,1.5,31.451022441833373
81.19999999999966,0.6681624940954181,29.313904950389443,0.6850574712643678,0.8138728323699422,0,0.887289872898729,26,1.5,31.4717641523519
81.29999999999966,0.6681624940954181,29.313904950389443,0.6850574712643678,0.8138728323699422,0,0.8871826371826372,26,1.5,31.491650400669553
81.39999999999965,0.6681624940954181,29.313904950389443,0.6850574712643678,0.8138728323699422,0,0.88719836400818,26,1.5,31.511423536581976
81.49999999999964,0.6686348606518658,27.975104866032204,0.7333333333333333,0.8138728323699422,0,0.8872549019607843,25,1.5,31.531228231644768
81.59999999999964,0.6693434104865376,27.975104866032204,0.7333333333333333,0.8140877598152425,1,0.8871889024887801,26,1.5,31.551231316284248
81.69999999999963,0.6695795937647615,27.975104866032204,0.7333333333333333,0.8140877598152425,0,0.8872453137734312,26,1.5,31.571567249492897
81.79999999999963,0.6700519603212093,27.975104866032204,0.7333333333333333,0.8140877598152425,0,0.8873015873015873,25,1.5,31.592375601033464
81.89999999999962,0.6702881435994331,27.975104866032204,0.7333333333333333,0.8140877598152425,0,0.8873577235772357,25,1.5,31.61404835759291
81.99999999999962,0.670760510155881,27.975104866032204,0.7333333333333333,0.8140877598152425,0,0.8872919204222492,24,1.5,31.636418136610423
